hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
8651, 0.00000, 5.70211, 165.817, 6.56567, 72.9636, 11.9233, 120.384, 0, 0
8651, 1800.00000, 12.6092, 177.691, 6.09327, 134.916, 15.161, 140.77, 0, 0
8652, 0.00000, 13.5052, 169.499, 8.89676, 150.203, 14.7219, 145.919, 0, 0
8652, 1800.00000, 13.3563, 167.68, 8.46206, 149.575, 14.2561, 143.18, 0, 0
8653, 0.00000, 15.5072, 169.836, 9.01882, 162.24, 14.6621, 144.474, 0, 0
8653, 1800.00000, 14.455, 169.971, 8.45531, 158.404, 14.2459, 144.223, 0, 0
8654, 0.00000, 12.3006, 172.97, 7.14952, 152.05, 13.2104, 145.268, 0, 0
8654, 1800.00000, 7.92574, 168.662, 4.92404, 125.798, 10.2165, 136.69, 0, 0
8655, 0.00000, 5.37108, 147.322, 3.1996, 111.304, 6.5322, 116.467, 0, 0
8655, 1800.00000, 3.29472, 78.0511, 3.91528, 64.6295, 4.33829, 77.9273, 0, 0
8656, 0.00000, 6.46278, 26.5055, 7.48865, 32.7774, 6.37032, 37.9081, 0, 0
8656, 1800.00000, 18.6089, 13.2741, 17.9179, 26.9626, 14.382, 17.6057, 0, 0
8657, 0.00000, 28.1666, 13.4595, 24.7664, 26.9456, 21.1463, 11.7251, 0, 0
8657, 1800.00000, 39.0888, 14.3969, 32.4307, 26.7696, 29.5409, 8.69514, 0, 0
8658, 0.00000, 37.8709, 16.0063, 31.7839, 23.2434, 31.4501, 9.63919, 0, 0
8658, 1800.00000, 37.12, 16.7666, 28.7977, 25.3655, 29.5812, 6.37207, 0, 0
8659, 0.00000, 36.3606, 13.948, 29.9304, 25.5085, 27.8447, 7.57861, 0, 0
8659, 1800.00000, 33.1048, 13.2567, 26.0421, 26.9689, 24.1604, 4.52614, 0, 0
8660, 0.00000, 37.1864, 14.7179, 30.8877, 23.5936, 29.9413, 8.21845, 0, 0
8660, 1800.00000, 36.6018, 12.6188, 30.9701, 25.2322, 27.6622, 8.1972, 0, 0
8661, 0.00000, 36.4124, 13.9624, 29.3739, 25.5942, 27.7307, 6.39581, 0, 0
8661, 1800.00000, 34.0182, 14.7108, 26.6512, 25.4111, 26.1979, 5.25163, 0, 0
8662, 0.00000, 30.4407, 15.6635, 22.9711, 24.8835, 23.8951, 3.86103, 0, 0
8662, 1800.00000, 27.0677, 14.4899, 20.3578, 25.6041, 20.5689, 2.76625, 0, 0
8663, 0.00000, 25.9839, 12.6097, 19.1116, 27.4706, 18.4505, -0.07755, 0, 0
8663, 1800.00000, 24.6145, 11.3201, 18.8381, 24.2328, 18.16, 0.824654, 0, 0
8664, 0.00000, 26.9616, 12.8406, 20.2532, 23.1607, 20.7633, 0.94673, 0, 0
8664, 1800.00000, 24.7963, 14.9606, 17.5453, 22.9764, 19.6819, -0.38315, 0, 0
8665, 0.00000, 20.6498, 15.4052, 15.2237, 21.6412, 16.9361, 1.90837, 0, 0
8665, 1800.00000, 18.5872, 12.6447, 13.9907, 23.8195, 14.1077, 0.971432, 0, 0
8666, 0.00000, 17.0592, 13.7037, 11.987, 23.9221, 13.0695, -1.80673, 0, 0
8666, 1800.00000, 17.0334, 14.5282, 11.5181, 24.2598, 13.1221, -2.98188, 0, 0
8667, 0.00000, 17.3631, 14.4413, 11.5961, 25.2346, 13.1554, -3.66213, 0, 0
8667, 1800.00000, 15.6968, 13.632, 10.896, 24.9907, 11.7996, -2.45727, 0, 0
8668, 0.00000, 12.5521, 9.57145, 10.7696, 23.5753, 9.26103, 6.3768, 0, 0
8668, 1800.00000, 9.83794, 5.10269, 10.1647, 23.6276, 7.09037, 16.8554, 0, 0
8669, 0.00000, 7.61308, 10.7579, 8.03086, 22.5168, 6.40473, 20.06, 0, 0
8669, 1800.00000, 9.27552, 19.3075, 9.01893, 18.0254, 9.32662, 17.3085, 0, 0
8670, 0.00000, 11.204, 14.4126, 11.6182, 20.6533, 10.3253, 19.5906, 0, 0
8670, 1800.00000, 17.1185, 11.0436, 16.7202, 26.4155, 12.8571, 17.1098, 0, 0
8671, 0.00000, 25.2317, 10.0134, 24.6204, 27.553, 18.0704, 17.0152, 0, 0
8671, 1800.00000, 27.9924, 11.9783, 28.2804, 24.5818, 22.626, 18.9804, 0, 0
8672, 0.00000, 25.5191, 13.1198, 27.0811, 24.5692, 21.6759, 22.6425, 0, 0
8672, 1800.00000, 19.9361, 19.2931, 21.2569, 25.5349, 18.6617, 26.0481, 0, 0
8673, 0.00000, 10.6873, 34.6546, 11.1256, 36.9004, 10.5412, 37.8672, 0, 0
8673, 1800.00000, 2.68246, 93.432, 7.19747, 45.6607, 8.41167, 88.0022, 0, 0
8674, 0.00000, 6.06388, 159.11, 4.22258, 86.9489, 9.42965, 118.499, 0, 0
8674, 1800.00000, 9.16335, 161.701, 5.37644, 132.062, 10.5912, 132.201, 0, 0
8675, 0.00000, 13.3774, 168.33, 9.23703, 160.651, 13.0497, 149.22, 0, 0
8675, 1800.00000, 16.8694, 172.428, 11.0259, 170.621, 15.1714, 152.235, 0, 0
8676, 0.00000, 18.4476, 173.489, 12.0531, 174.003, 16.1093, 153.594, 0, 0
8676, 1800.00000, 15.778, 167.915, 10.8657, 170.551, 13.4886, 150.602, 0, 0
8677, 0.00000, 12.7682, 157.836, 9.75207, 167.779, 9.90931, 146.788, 0, 0
8677, 1800.00000, 9.8162, 140.334, 8.80597, 167.775, 5.30994, 143.497, 0, 0
8678, 0.00000, 6.47212, 106.53, 4.58904, 145.662, 2.72917, 83.3185, 0, 0
8678, 1800.00000, 5.66891, 82.5635, 4.18456, 123.088, 2.21879, 61.5387, 0, 0
8679, 0.00000, 7.02319, 33.9711, 6.17886, 51.0072, 4.89923, 33.2627, 0, 0
8679, 1800.00000, 8.74249, 8.25574, 11.2272, 24.7543, 7.75174, 33.8487, 0, 0
8680, 0.00000, 11.8423, 4.60068, 15.107, 18.5037, 10.9695, 27.472, 0, 0
8680, 1800.00000, 26.7279, 10.3711, 25.0969, 19.0035, 22.5163, 10.9592, 0, 0
8681, 0.00000, 34.9632, 8.06874, 35.1994, 14.7316, 31.4965, 11.8053, 0, 0
8681, 1800.00000, 43.1868, 7.15315, 47.1126, 14.7075, 40.0526, 16.0146, 0, 0
8682, 0.00000, 46.761, 8.19075, 49.9096, 14.4519, 43.7799, 15.0337, 0, 0
8682, 1800.00000, 46.9066, 4.9019, 54.4972, 14.0245, 44.082, 18.4681, 0, 0
8683, 0.00000, 40.8502, 10.0994, 46.6319, 10.8511, 43.5152, 17.1221, 0, 0
8683, 1800.00000, 42.5585, 14.9514, 37.7434, 17.2954, 38.9675, 9.90242, 0, 0
8684, 0.00000, 38.9954, 13.4067, 34.644, 20.0639, 33.3014, 10.0366, 0, 0
8684, 1800.00000, 36.1247, 18.0746, 30.6413, 17.1441, 34.1941, 9.64592, 0, 0
8685, 0.00000, 34.8551, 20.35, 29.1064, 13.677, 35.4877, 9.20456, 0, 0
8685, 1800.00000, 37.9291, 18.6473, 30.1082, 17.0706, 35.4893, 6.91865, 0, 0
8686, 0.00000, 32.3484, 13.9535, 30.6938, 16.6946, 30.2472, 12.5746, 0, 0
8686, 1800.00000, 26.6751, 13.6488, 26.3788, 16.4166, 25.413, 14.4513, 0, 0
8687, 0.00000, 24.7087, 10.892, 24.4817, 15.7393, 22.7751, 12.819, 0, 0
8687, 1800.00000, 19.4644, 12.9134, 17.578, 18.4553, 17.0355, 10.0368, 0, 0
8688, 0.00000, 15.6361, 21.795, 11.3962, 17.7607, 14.7801, 5.68378, 0, 0
8688, 1800.00000, 13.5354, 23.0427, 8.98424, 17.7041, 12.7493, 2.86699, 0, 0
8689, 0.00000, 9.6982, 18.6903, 9.37496, 17.5584, 9.70341, 16.479, 0, 0
8689, 1800.00000, 8.31061, 12.1651, 8.40394, 23.7793, 6.85091, 18.6931, 0, 0
8690, 0.00000, 7.94483, 12.9018, 7.81017, 24.2219, 6.4952, 17.4869, 0, 0
8690, 1800.00000, 9.25712, 13.3575, 8.5798, 26.2494, 7.15608, 14.8335, 0, 0
8691, 0.00000, 7.73815, 12.9934, 7.54017, 24.4765, 6.28038, 17.095, 0, 0
8691, 1800.00000, 7.6095, 14.5317, 7.21028, 24.036, 6.33209, 16.0194, 0, 0
8692, 0.00000, 7.55182, 13.984, 7.2194, 24.2372, 6.22093, 16.3372, 0, 0
8692, 1800.00000, 6.88562, 13.2305, 7.11346, 21.9098, 6.06581, 19.5163, 0, 0
8693, 0.00000, 8.40696, 13.4339, 8.19651, 24.0062, 6.94502, 17.1495, 0, 0
8693, 1800.00000, 10.2685, 17.1083, 9.96836, 20.362, 9.62093, 17.1639, 0, 0
8694, 0.00000, 11.8482, 10.5257, 12.5745, 23.3833, 9.78994, 20.8696, 0, 0
8694, 1800.00000, 15.656, 13.3319, 15.6707, 23.068, 13.3065, 18.2705, 0, 0
8695, 0.00000, 26.9772, 9.82122, 26.6694, 27.1353, 19.5367, 17.6802, 0, 0
8695, 1800.00000, 29.1154, 10.6806, 28.9487, 26.1882, 21.9932, 18.0735, 0, 0
8696, 0.00000, 27.4371, 14.3065, 26.9009, 24.8571, 22.7399, 18.377, 0, 0
8696, 1800.00000, 23.7461, 21.6218, 22.0444, 22.8995, 22.5041, 18.4785, 0, 0
8697, 0.00000, 13.7153, 24.0601, 14.6318, 28.5849, 13.2184, 29.849, 0, 0
8697, 1800.00000, 7.96447, 42.1939, 7.75061, 34.1338, 8.79584, 37.0052, 0, 0
8698, 0.00000, 6.69793, 42.1204, 6.05847, 51.6034, 5.4745, 40.7974, 0, 0
8698, 1800.00000, 4.8848, 48.0747, 4.6631, 65.0436, 3.50833, 53.1903, 0, 0
8699, 0.00000, 4.1139, 66.8747, 4.47823, 78.2807, 3.55125, 77.9457, 0, 0
8699, 1800.00000, 8.73489, 40.1167, 6.5575, 62.2551, 5.37399, 28.6423, 0, 0
8700, 0.00000, 8.34868, 36.8404, 7.15755, 60.1262, 5.01462, 35.4556, 0, 0
8700, 1800.00000, 10.751, 37.003, 6.80837, 36.6626, 9.46275, 15.702, 0, 0
8701, 0.00000, 17.4669, 29.3344, 10.0421, 37.2836, 13.8004, 4.36695, 0, 0
8701, 1800.00000, 16.1799, 32.2804, 8.01475, 38.5582, 13.1449, 1.73007, 0, 0
8702, 0.00000, 20.2792, 26.9651, 11.7105, 31.9989, 16.617, 2.22471, 0, 0
8702, 1800.00000, 21.1504, 17.6243, 18.2123, 26.1526, 17.3027, 13.0926, 0, 0
8703, 0.00000, 21.5975, 17.9637, 18.2508, 25.3046, 17.934, 12.0055, 0, 0
8703, 1800.00000, 24.7193, 12.7975, 23.0744, 24.6264, 19.5702, 14.3301, 0, 0
8704, 0.00000, 30.2169, 4.23672, 29.7038, 26.6755, 19.3115, 14.084, 0, 0
8704, 1800.00000, 39.4628, 4.47874, 38.229, 23.0202, 27.5443, 11.4171, 0, 0
8705, 0.00000, 36.512, 5.46535, 37.5918, 17.9693, 29.8675, 13.6605, 0, 0
8705, 1800.00000, 39.8887, 8.43981, 39.2841, 18.679, 33.3272, 12.6514, 0, 0
8706, 0.00000, 41.9082, 10.9389, 39.6645, 18.181, 36.3143, 11.4059, 0, 0
8706, 1800.00000, 51.0185, 15.5845, 45.529, 17.1492, 47.3945, 10.5552, 0, 0
8707, 0.00000, 44.1327, 13.7108, 46.2699, 12.7439, 45.888, 15.529, 0, 0
8707, 1800.00000, 38.1693, 12.1107, 40.0824, 14.5094, 37.733, 15.8689, 0, 0
8708, 0.00000, 34.3019, 9.78363, 34.9449, 19.2593, 29.5642, 15.6794, 0, 0
8708, 1800.00000, 33.511, 10.4917, 31.2576, 21.755, 26.8159, 11.7584, 0, 0
8709, 0.00000, 33.5967, 12.1254, 30.2875, 23.622, 26.4291, 11.339, 0, 0
8709, 1800.00000, 32.8326, 13.7351, 27.806, 24.8522, 25.5223, 8.97499, 0, 0
8710, 0.00000, 34.2837, 13.3333, 28.8078, 26.2407, 25.7209, 8.54624, 0, 0
8710, 1800.00000, 25.949, 18.1414, 19.4647, 20.9735, 22.4747, 4.86432, 0, 0
8711, 0.00000, 20.4411, 18.2801, 15.7762, 16.6917, 18.9765, 5.27903, 0, 0
8711, 1800.00000, 20.5674, 22.6377, 13.0643, 13.62, 20.0414, 0.127155, 0, 0
8712, 0.00000, 19.3435, 25.2098, 11.3387, 10.9205, 19.6041, -0.966031, 0, 0
8712, 1800.00000, 13.5831, 23.8262, 10.0861, 9.12198, 14.6293, 5.49983, 0, 0
8713, 0.00000, 12.1028, 22.3404, 9.72781, 9.0222, 13.1737, 7.35003, 0, 0
8713, 1800.00000, 9.56705, 17.7613, 8.67258, 12.1199, 9.91499, 10.5866, 0, 0
8714, 0.00000, 8.51506, 13.9925, 9.63229, 12.9041, 9.27172, 19.4067, 0, 0
8714, 1800.00000, 7.84589, 13.2282, 9.38867, 12.2702, 8.84121, 21.4011, 0, 0
8715, 0.00000, 7.43492, 13.5372, 8.85489, 11.926, 8.43013, 21.0519, 0, 0
8715, 1800.00000, 6.92701, 13.4731, 8.5104, 10.8872, 8.13068, 21.7609, 0, 0
8716, 0.00000, 6.72194, 13.5675, 8.2002, 10.8067, 7.87106, 21.415, 0, 0
8716, 1800.00000, 7.04698, 13.1538, 8.46496, 11.742, 8.01324, 21.2012, 0, 0
8717, 0.00000, 7.59035, 15.4232, 7.91038, 16.7686, 7.59723, 18.2023, 0, 0
8717, 1800.00000, 9.80845, 16.4693, 9.83539, 19.8489, 9.31629, 18.3077, 0, 0
8718, 0.00000, 9.89743, 15.3642, 8.60662, 26.8039, 7.70088, 12.2992, 0, 0
8718, 1800.00000, 15.7147, 15.3095, 13.3494, 27.954, 11.8756, 11.1281, 0, 0
8719, 0.00000, 24.5206, 12.7965, 21.4599, 29.6804, 17.1445, 11.7031, 0, 0
8719, 1800.00000, 24.6629, 13.8959, 23.4954, 24.7771, 20.0514, 16.3192, 0, 0
8720, 0.00000, 23.667, 16.3832, 23.2261, 22.6615, 21.1948, 18.4695, 0, 0
8720, 1800.00000, 17.1118, 16.0851, 18.2903, 21.6025, 16.2388, 22.5548, 0, 0
8721, 0.00000, 17.4002, 19.8207, 16.8044, 24.3991, 15.9161, 20.2147, 0, 0
8721, 1800.00000, 13.9607, 26.6743, 12.3343, 30.2579, 12.5135, 21.8864, 0, 0
8722, 0.00000, 8.68335, 30.5989, 9.09981, 37.9134, 7.90039, 36.9698, 0, 0
8722, 1800.00000, 5.56597, 38.0216, 6.96223, 47.1494, 5.52685, 55.7833, 0, 0
8723, 0.00000, 8.71749, 37.1311, 7.72051, 48.5269, 6.82711, 35.1805, 0, 0
8723, 1800.00000, 6.01514, 55.1495, 5.31826, 55.0594, 5.70654, 49.0329, 0, 0
8724, 0.00000, 3.62369, 129.163, 4.17892, 72.6416, 6.6409, 103.43, 0, 0
8724, 1800.00000, 4.52741, 123.174, 4.9506, 110.027, 5.65747, 120.049, 0, 0
8725, 0.00000, 5.91499, 99.5915, 3.13511, 84.075, 5.96099, 70.1888, 0, 0
8725, 1800.00000, 4.61165, 102.055, 3.69142, 43.1212, 7.16526, 68.8433, 0, 0
8726, 0.00000, 7.49396, 41.0482, 7.5995, 23.7441, 9.4263, 32.8905, 0, 0
8726, 1800.00000, 8.83375, 44.2155, 8.61808, 1.68514, 13.6107, 22.3625, 0, 0
8727, 0.00000, 18.9003, 27.311, 13.9281, 4.18302, 22.0988, 6.02017, 0, 0
8727, 1800.00000, 22.2099, 24.0223, 18.0347, 1.63312, 26.6931, 6.03012, 0, 0
8728, 0.00000, 27.8264, 21.2062, 23.5285, 0.740812, 33.3334, 5.28036, 0, 0
8728, 1800.00000, 34.5999, 16.3456, 25.8163, 8.71711, 34.4248, 0.253558, 0, 0
8729, 0.00000, 33.9674, 12.6064, 29.7542, 9.8902, 33.3643, 5.04119, 0, 0
8729, 1800.00000, 31.754, 11.2963, 33.5866, 11.2165, 32.7433, 14.0373, 0, 0
8730, 0.00000, 33.8406, 11.6254, 36.8418, 13.4381, 34.4618, 16.9084, 0, 0
8730, 1800.00000, 41.0301, 14.7685, 38.1512, 16.9852, 38.3514, 12.1075, 0, 0
8731, 0.00000, 45.4634, 15.6787, 33.4435, 20.4802, 38.1204, 1.82685, 0, 0
8731, 1800.00000, 43.6217, 14.9048, 35.6481, 17.2859, 38.8621, 5.72198, 0, 0
8732, 0.00000, 45.4518, 12.895, 36.4311, 21.7054, 36.3354, 4.36116, 0, 0
8732, 1800.00000, 36.6613, 11.745, 30.9933, 22.458, 28.699, 6.77207, 0, 0
8733, 0.00000, 34.9594, 9.15199, 31.7651, 23.1495, 26.2558, 9.75279, 0, 0
8733, 1800.00000, 32.9297, 9.76132, 28.7145, 23.1872, 24.6936, 7.47604, 0, 0
8734, 0.00000, 32.6777, 7.87256, 28.3005, 25.9021, 22.2365, 6.33236, 0, 0
8734, 1800.00000, 26.5582, 9.2119, 22.6759, 25.6016, 18.6528, 6.28735, 0, 0
8735, 0.00000, 23.7312, 10.2181, 19.0476, 27.575, 16.1666, 3.25397, 0, 0
8735, 1800.00000, 19.3156, 10.3144, 15.6175, 25.0129, 13.8868, 3.44545, 0, 0
8736, 0.00000, 17.1722, 8.30869, 15.1627, 23.8934, 12.3671, 7.46564, 0, 0
8736, 1800.00000, 14.6967, 7.9314, 13.1966, 22.7984, 10.7968, 8.00788, 0, 0
8737, 0.00000, 13.7333, 11.342, 12.0134, 21.9758, 10.8676, 8.39701, 0, 0
8737, 1800.00000, 12.1606, 8.75235, 10.4088, 26.0583, 8.37883, 6.18767, 0, 0
8738, 0.00000, 11.8529, 11.4781, 9.94707, 26.1133, 8.59114, 6.99177, 0, 0
8738, 1800.00000, 12.1855, 16.479, 9.16961, 26.9421, 9.35975, 4.69496, 0, 0
8739, 0.00000, 10.7341, 15.7502, 8.49294, 25.0689, 8.47705, 6.5841, 0, 0
8739, 1800.00000, 9.3907, 16.7506, 7.25806, 23.8943, 7.65383, 5.87041, 0, 0
8740, 0.00000, 9.65416, 16.9417, 7.4295, 23.9699, 7.87666, 5.8095, 0, 0
8740, 1800.00000, 11.0707, 15.349, 8.6868, 28.4708, 8.16031, 6.36364, 0, 0
8741, 0.00000, 9.02901, 13.2877, 8.48423, 25.733, 7.0797, 15.4798, 0, 0
8741, 1800.00000, 9.30403, 16.6426, 8.66252, 22.4234, 8.20795, 15.5458, 0, 0
8742, 0.00000, 11.7137, 13.4831, 11.6283, 23.2405, 9.91094, 17.9241, 0, 0
8742, 1800.00000, 15.5146, 13.7488, 13.4751, 28.867, 11.23, 11.6555, 0, 0
8743, 0.00000, 20.8275, 11.9603, 18.9927, 28.644, 14.8023, 13.7094, 0, 0
8743, 1800.00000, 23.1539, 12.2545, 20.9547, 28.7347, 16.4881, 13.4027, 0, 0
8744, 0.00000, 24.3083, 13.102, 23.594, 25.6437, 19.2945, 17.4543, 0, 0
8744, 1800.00000, 23.0132, 18.0201, 21.9244, 23.5621, 20.5881, 18.1021, 0, 0
8745, 0.00000, 15.9223, 14.8309, 16.7948, 27.1046, 13.2618, 24.4376, 0, 0
8745, 1800.00000, 14.3933, 19.4902, 14.8306, 28.3677, 12.6169, 25.7325, 0, 0
8746, 0.00000, 6.69809, 34.834, 8.45791, 31.2375, 8.12401, 43.6492, 0, 0
8746, 1800.00000, 4.98806, 56.9, 6.19996, 37.1811, 7.22934, 54.4341, 0, 0
8747, 0.00000, 6.23056, 45.3831, 6.28579, 46.7493, 6.12875, 46.5171, 0, 0
8747, 1800.00000, 4.8506, 52.4265, 5.87566, 53.6236, 5.3409, 62.6556, 0, 0
8748, 0.00000, 5.61706, 48.891, 6.64841, 27.3005, 8.05018, 43.6586, 0, 0
8748, 1800.00000, 4.42746, 53.2956, 6.56938, 27.1489, 7.66962, 51.9937, 0, 0
8749, 0.00000, 3.53657, 62.3885, 6.10217, 22.2563, 7.57011, 54.8874, 0, 0
8749, 1800.00000, 1.42397, 109.47, 7.14428, 18.4358, 8.41601, 73.7516, 0, 0
8750, 0.00000, 0.363014, 43.4452, 8.0232, 30.8356, 7.92134, 88.3525, 0, 0
8750, 1800.00000, 0.635784, 0.704896, 6.85364, 48.9201, 6.23305, 107.747, 0, 0
8751, 0.00000, 5.35711, 16.8012, 8.46432, 37.4529, 5.49712, 59.31, 0, 0
8751, 1800.00000, 12.1807, 4.48633, 16.0572, 24.2368, 10.3757, 34.9384, 0, 0
8752, 0.00000, 14.6442, 4.12886, 18.4882, 21.78, 12.4932, 29.6678, 0, 0
8752, 1800.00000, 25.0468, 6.67887, 26.3834, 16.0036, 22.0444, 14.5077, 0, 0
8753, 0.00000, 38.4394, 5.98278, 34.8584, 21.2241, 28.1245, 6.88374, 0, 0
8753, 1800.00000, 48.6856, 7.53618, 44.3871, 19.3825, 38.203, 7.60052, 0, 0
8754, 0.00000, 54.5161, 1.79882, 52.7814, 22.6382, 36.0365, 9.73205, 0, 0
8754, 1800.00000, 55.6129, 5.34701, 47.5566, 27.2027, 34.6202, 3.65163, 0, 0
8755, 0.00000, 51.295, 6.17715, 44.2106, 25.7823, 33.6861, 4.6612, 0, 0
8755, 1800.00000, 50.1971, 7.46894, 43.8382, 24.366, 35.0888, 6.26621, 0, 0
8756, 0.00000, 47.4801, 6.68274, 42.4691, 24.6018, 32.6687, 7.47144, 0, 0
8756, 1800.00000, 38.1299, 3.03814, 39.7056, 22.6357, 26.9346, 16.0684, 0, 0
8757, 0.00000, 37.2759, 3.08097, 38.3485, 24.8836, 24.7832, 16.418, 0, 0
8757, 1800.00000, 33.4923, 4.65997, 33.0898, 25.3339, 22.4233, 14.0982, 0, 0
8758, 0.00000, 33.9785, 6.17451, 33.3457, 23.9421, 24.2765, 13.7217, 0, 0
8758, 1800.00000, 31.8026, 8.33199, 28.6703, 26.3545, 21.8741, 9.70022, 0, 0
8759, 0.00000, 29.8884, 15.6947, 20.4289, 27.2915, 22.3822, -1.19764, 0, 0
8759, 1800.00000, 25.9818, 17.4268, 17.413, 19.3987, 22.3581, -1.19533, 0, 0
8760, 0.00000, 22.1321, 23.5437, 12.5954, 13.4994, 21.4189, -2.90353, 0, 0
8760, 1800.00000, 16.7193, 22.9774, 12.0562, 10.6302, 17.4007, 4.28624, 0, 0
8761, 0.00000, 12.6203, 21.2778, 10.6046, 10.4815, 13.554, 8.9031, 0, 0
8761, 1800.00000, 9.79969, 13.503, 10.2406, 14.2879, 9.90819, 16.1147, 0, 0
8762, 0.00000, 8.4742, 11.5839, 11.293, 8.09134, 10.6709, 22.8211, 0, 0
8762, 1800.00000, 7.50839, 11.8281, 9.02791, 12.9841, 8.22949, 21.6652, 0, 0
8763, 0.00000, 7.11396, 11.9032, 7.53133, 20.762, 6.33261, 19.7479, 0, 0
8763, 1800.00000, 6.57526, 11.7481, 6.8684, 22.8737, 5.56825, 20.0656, 0, 0
8764, 0.00000, 6.79869, 12.1762, 6.92903, 23.4736, 5.66196, 19.0339, 0, 0
8764, 1800.00000, 8.13303, 12.9013, 7.67552, 25.9557, 6.31161, 15.6236, 0, 0
8765, 0.00000, 8.1858, 12.9649, 7.62134, 26.492, 6.25882, 14.9821, 0, 0
8765, 1800.00000, 8.44503, 17.099, 8.24652, 20.1557, 7.95947, 17.3725, 0, 0
8766, 0.00000, 9.63075, 14.7616, 9.43638, 22.4319, 8.41027, 17.4136, 0, 0
8766, 1800.00000, 13.9597, 15.0712, 11.1424, 31.4445, 9.69158, 7.60585, 0, 0
8767, 0.00000, 23.1126, 14.1142, 18.0866, 33.9321, 14.9313, 5.60588, 0, 0
8767, 1800.00000, 28.3106, 16.8482, 24.3279, 25.7128, 23.0123, 12.303, 0, 0
8768, 0.00000, 26.1552, 18.7364, 23.3725, 23.9088, 22.9444, 15.1425, 0, 0
8768, 1800.00000, 21.4098, 19.4395, 18.3003, 29.1157, 17.1244, 14.8204, 0, 0
8769, 0.00000, 15.6516, 28.5771, 13.4732, 26.9795, 15.0315, 20.6181, 0, 0
8769, 1800.00000, 8.23665, 38.1764, 7.86684, 36.8055, 8.22423, 35.2727, 0, 0
8770, 0.00000, 7.83022, 50.3909, 5.55417, 53.5894, 6.67448, 34.5235, 0, 0
8770, 1800.00000, 7.50513, 53.2839, 6.05127, 56.8721, 6.53481, 43.7644, 0, 0
8771, 0.00000, 3.43996, 92.6466, 5.38831, 51.3353, 6.93683, 82.2538, 0, 0
8771, 1800.00000, 4.22327, 153.706, 3.88246, 40.1632, 8.09044, 96.8046, 0, 0
8772, 0.00000, 3.70761, 81.2669, 5.29871, 30.8068, 7.45175, 63.0309, 0, 0
8772, 1800.00000, 12.4549, 27.0098, 10.7575, 25.9425, 11.8846, 19.4029, 0, 0
8773, 0.00000, 9.18065, 22.7111, 10.3234, 21.1002, 10.0357, 27.5204, 0, 0
8773, 1800.00000, 12.6146, 21.1085, 11.7125, 22.8433, 11.8704, 18.1684, 0, 0
8774, 0.00000, 14.4016, 19.6899, 14.4236, 23.324, 13.6145, 21.5929, 0, 0
8774, 1800.00000, 9.61168, 13.2445, 14.117, 22.1357, 11.0114, 39.3724, 0, 0
8775, 0.00000, 14.1194, 9.7199, 18.3577, 16.465, 15.0376, 27.7047, 0, 0
8775, 1800.00000, 14.6137, 4.56349, 19.6586, 13.9987, 15.3276, 26.6199, 0, 0
8776, 0.00000, 18.9001, 7.23387, 24.5697, 10.4466, 21.2561, 22.4267, 0, 0
8776, 1800.00000, 24.4701, 5.28741, 28.384, 11.9854, 23.96, 17.0552, 0, 0
8777, 0.00000, 31.7331, 7.94015, 33.7891, 13.4473, 30.0517, 14.2014, 0, 0
8777, 1800.00000, 46.8309, 2.28113, 50.2452, 17.0291, 37.4899, 14.5571, 0, 0
8778, 0.00000, 60.0216, 8.5118, 48.9164, 24.2687, 42.3641, 2.37334, 0, 0
8778, 1800.00000, 65.3265, 6.80453, 52.9729, 27.1084, 41.9012, 0.922406, 0, 0
8779, 0.00000, 64.6335, 8.48425, 50.318, 26.4845, 43.3995, -0.413573, 0, 0
8779, 1800.00000, 51.9665, 10.1541, 42.2023, 22.1867, 39.354, 3.08381, 0, 0
8780, 0.00000, 43.3992, 14.2477, 33.3141, 21.1019, 35.5196, 2.95091, 0, 0
8780, 1800.00000, 43.5618, 12.7864, 36.141, 23.6719, 33.8391, 6.73396, 0, 0
8781, 0.00000, 33.3244, 13.3636, 29.5703, 22.4896, 27.2416, 10.7894, 0, 0
8781, 1800.00000, 31.4291, 13.8942, 27.09, 22.0796, 25.8787, 9.31781, 0, 0
8782, 0.00000, 30.6507, 10.4688, 29.8615, 18.302, 26.6222, 12.878, 0, 0
8782, 1800.00000, 29.2293, 8.38495, 30.0076, 16.7823, 25.7959, 14.1644, 0, 0
8783, 0.00000, 23.989, 9.13932, 27.2332, 13.3128, 24.1453, 18.0611, 0, 0
8783, 1800.00000, 16.5381, 11.9664, 19.2068, 7.78703, 19.1185, 16.6672, 0, 0
8784, 0.00000, 15.313, 11.8414, 17.7213, 8.33152, 17.5017, 16.8057, 0, 0
8784, 1800.00000, 12.0683, 15.7512, 12.131, 13.6195, 12.4872, 14.93, 0, 0
8785, 0.00000, 10.6144, 17.4281, 11.365, 13.0112, 11.7312, 18.3208, 0, 0
8785, 1800.00000, 8.27788, 11.2678, 9.8892, 14.0222, 8.81605, 21.8828, 0, 0
8786, 0.00000, 8.69739, 11.2828, 10.3012, 14.462, 9.14774, 21.7494, 0, 0
8786, 1800.00000, 8.27588, 10.8975, 10.1497, 13.5625, 8.98976, 22.7743, 0, 0
8787, 0.00000, 8.0526, 10.7132, 9.10391, 17.892, 7.68887, 21.3447, 0, 0
8787, 1800.00000, 7.26352, 10.9439, 7.7218, 22.9253, 6.11196, 20.8715, 0, 0
