hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
3482, 0.00000, 10.2026, 2.07041, 11.0059, 22.4062, 7.2359, 18.2583, 0, 0
3482, 1800.00000, 8.1063, 13.2978, 8.36651, 19.5479, 7.45024, 18.2132, 0, 0
3483, 0.00000, 6.69855, 18.2091, 6.6986, 18.2116, 6.69832, 18.2107, 0, 0
3483, 1800.00000, 6.7288, 18.2101, 6.72405, 18.2547, 6.72189, 18.1973, 0, 0
3484, 0.00000, 6.89386, 18.1978, 6.90079, 18.2104, 6.89602, 18.254, 0, 0
3484, 1800.00000, 6.05892, 18.2099, 6.05892, 18.21, 6.05892, 18.21, 0, 0
3485, 0.00000, 7.31373, 18.197, 7.32054, 18.2083, 7.31589, 18.2489, 0, 0
3485, 1800.00000, 10.3017, 18.2433, 10.2996, 18.2062, 10.3064, 18.2144, 0, 0
3486, 0.00000, 10.5927, 18.1634, 10.6424, 18.2169, 10.609, 18.423, 0, 0
3486, 1800.00000, 9.56548, 18.5453, 10.2127, 18.9309, 9.84701, 22.0098, 0, 0
3487, 0.00000, 11.8594, 19.5549, 13.302, 19.9797, 12.5611, 25.4918, 0, 0
3487, 1800.00000, 6.88245, 25.0313, 9.68775, 23.26, 8.8385, 39.9587, 0, 0
3488, 0.00000, 2.48878, 48.9291, 6.59481, 32.0467, 6.49782, 70.1624, 0, 0
3488, 1800.00000, 2.96434, 146.177, 3.94792, 53.9523, 6.71293, 102.088, 0, 0
3489, 0.00000, 5.28006, 161.532, 3.30478, 83.0252, 8.05629, 117.305, 0, 0
3489, 1800.00000, 11.6414, 178.598, 5.17516, 156.181, 12.0938, 143.689, 0, 0
3490, 0.00000, 16.5695, -177.963, 8.60633, 169.437, 16.2176, 152.449, 0, 0
3490, 1800.00000, 20.2726, -178.585, 12.3085, 172.363, 19.585, 157.338, 0, 0
3491, 0.00000, 25.8425, -178.366, 15.0468, 178.648, 23.2388, 156.831, 0, 0
3491, 1800.00000, 26.2894, 177.593, 16.7798, -179.917, 22.315, 156.913, 0, 0
3492, 0.00000, 24.3219, 174.123, 17.0615, 179.052, 20.1725, 157.978, 0, 0
3492, 1800.00000, 20.3222, 171.178, 15.1374, 177.173, 16.7415, 158.155, 0, 0
3493, 0.00000, 17.971, 168.308, 11.9372, 173.843, 14.6924, 149.657, 0, 0
3493, 1800.00000, 20.7489, 179.702, 12.5192, 171.584, 19.8267, 155.552, 0, 0
3494, 0.00000, 20.3849, 177.761, 14.4166, 170.206, 19.9647, 159.613, 0, 0
3494, 1800.00000, 20.1289, 174.125, 16.2866, 174.34, 18.4455, 163.832, 0, 0
3495, 0.00000, 16.5036, 165.854, 14.4308, 174.281, 13.583, 162.158, 0, 0
3495, 1800.00000, 15.6226, 161.309, 11.0035, 178.734, 10.5774, 145.991, 0, 0
3496, 0.00000, 12.8828, 150.182, 5.71799, -150.018, 7.16585, 90.2902, 0, 0
3496, 1800.00000, 11.1248, 156.667, 3.89828, -71.9891, 10.5435, 76.1387, 0, 0
3497, 0.00000, 6.49345, 137.049, 5.26674, -14.2697, 11.3239, 63.0559, 0, 0
3497, 1800.00000, 8.76768, 40.951, 14.1868, 6.28513, 17.2635, 35.8907, 0, 0
3498, 0.00000, 16.3991, 14.5106, 21.7636, 13.147, 20.0043, 27.1718, 0, 0
3498, 1800.00000, 27.0452, 10.5464, 28.6692, 14.2958, 26.3015, 15.5553, 0, 0
3499, 0.00000, 24.9983, 15.3939, 24.2124, 8.12004, 27.2657, 10.3666, 0, 0
3499, 1800.00000, 24.2474, 20.7056, 19.2479, 8.7444, 25.8782, 5.70034, 0, 0
3500, 0.00000, 28.7135, 23.4521, 19.0823, 13.2168, 28.6181, 2.31161, 0, 0
3500, 1800.00000, 20.5131, 18.9862, 19.7056, 13.666, 21.7144, 14.5221, 0, 0
3501, 0.00000, 22.0964, 15.9939, 20.7851, 15.067, 21.7718, 12.5496, 0, 0
3501, 1800.00000, 18.9084, 16.8074, 18.3547, 15.102, 19.116, 14.526, 0, 0
3502, 0.00000, 16.7284, 13.0129, 16.7015, 19.9621, 14.9312, 16.405, 0, 0
3502, 1800.00000, 18.474, 13.0683, 19.0689, 19.756, 16.8525, 18.2324, 0, 0
3503, 0.00000, 16.3612, 14.9081, 16.7197, 19.195, 15.4612, 18.233, 0, 0
3503, 1800.00000, 14.7382, 8.38653, 15.561, 20.951, 12.2119, 18.2255, 0, 0
3504, 0.00000, 13.0092, 3.61998, 13.9643, 22.1461, 9.59393, 18.2538, 0, 0
3504, 1800.00000, 12.1286, 4.4966, 12.99, 21.9061, 9.15892, 18.2533, 0, 0
3505, 0.00000, 12.6163, 10.7839, 13.1848, 20.279, 11.0196, 18.2183, 0, 0
3505, 1800.00000, 11.2902, 9.92593, 11.8477, 20.4891, 9.68918, 18.2163, 0, 0
3506, 0.00000, 8.81683, 15.5728, 8.58456, 19.1721, 8.22605, 15.9484, 0, 0
3506, 1800.00000, 8.8688, 21.2529, 6.69993, 18.2126, 8.34794, 6.92859, 0, 0
3507, 0.00000, 9.63085, 21.0231, 7.46444, 18.2149, 9.09913, 7.88575, 0, 0
3507, 1800.00000, 8.9043, 21.0448, 6.87234, 18.2564, 8.40068, 7.72719, 0, 0
3508, 0.00000, 6.68211, 18.2177, 6.68167, 18.208, 6.68288, 18.2096, 0, 0
3508, 1800.00000, 6.03931, 18.2099, 6.03931, 18.2099, 6.03932, 18.2099, 0, 0
3509, 0.00000, 7.96025, 18.2097, 7.95945, 18.216, 7.95909, 18.2079, 0, 0
3509, 1800.00000, 9.47926, 18.2115, 9.47926, 18.2115, 9.47926, 18.2115, 0, 0
3510, 0.00000, 10.6393, 18.1739, 10.6995, 18.2224, 10.6617, 18.4786, 0, 0
3510, 1800.00000, 8.91655, 18.282, 9.62404, 19.4045, 9.13299, 22.7144, 0, 0
3511, 0.00000, 9.12917, 19.5527, 11.074, 21.1821, 9.99585, 30.1537, 0, 0
3511, 1800.00000, 6.00365, 24.3898, 9.41239, 24.7738, 8.21279, 45.7001, 0, 0
3512, 0.00000, 1.41677, 77.9784, 5.88192, 35.6799, 6.33578, 83.0765, 0, 0
3512, 1800.00000, 4.96129, 172.261, 2.91461, 79.497, 7.66758, 122.285, 0, 0
3513, 0.00000, 9.53628, 176.449, 3.84159, 138.297, 10.7698, 137.123, 0, 0
3513, 1800.00000, 14.912, 179.02, 7.27634, 164.061, 14.7898, 147.375, 0, 0
3514, 0.00000, 19.8854, -178.96, 10.7681, 171.329, 19.0358, 153.067, 0, 0
3514, 1800.00000, 23.3417, -178.013, 13.6248, 174.336, 22.0875, 156.752, 0, 0
3515, 0.00000, 24.4861, 178.988, 15.0482, 175.683, 22.23, 156.17, 0, 0
3515, 1800.00000, 29.314, -179.336, 18.3156, 178.863, 26.1935, 158.669, 0, 0
3516, 0.00000, 29.9304, -179.347, 19.5332, 178.714, 26.9455, 160.386, 0, 0
3516, 1800.00000, 28.7921, -179.202, 18.1034, 179.139, 25.703, 159.07, 0, 0
3517, 0.00000, 26.9077, -179.541, 17.7938, 174.316, 25.5415, 160.013, 0, 0
3517, 1800.00000, 25.1598, -179.135, 15.2912, 169.998, 24.7726, 156.521, 0, 0
3518, 0.00000, 27.3299, -179.846, 17.1606, 174.693, 25.5098, 157.856, 0, 0
3518, 1800.00000, 26.5501, 178.659, 17.6545, 176.747, 23.9652, 159.159, 0, 0
3519, 0.00000, 26.0418, 176.059, 15.853, -177.742, 21.0017, 153.533, 0, 0
3519, 1800.00000, 22.7211, 172.497, 12.7189, -171.882, 16.2626, 145.593, 0, 0
3520, 0.00000, 14.9832, 154.986, 6.76234, -156.695, 8.47137, 104.227, 0, 0
3520, 1800.00000, 13.2456, 164.835, 3.96659, -161.572, 9.84752, 115.118, 0, 0
3521, 0.00000, 5.29185, 153.541, 1.92196, 31.171, 7.21047, 92.9054, 0, 0
3521, 1800.00000, 7.81146, 34.14, 12.3056, 8.58414, 14.0489, 34.9353, 0, 0
3522, 0.00000, 14.9157, 18.9059, 20.365, 5.56222, 21.5077, 23.9513, 0, 0
3522, 1800.00000, 17.3677, 16.2869, 20.2811, 6.86921, 21.5635, 17.9469, 0, 0
3523, 0.00000, 22.4239, 15.3025, 24.0072, 6.6878, 26.1962, 13.8447, 0, 0
3523, 1800.00000, 25.7095, 13.0708, 25.126, 11.2166, 26.132, 11.0411, 0, 0
3524, 0.00000, 27.8716, 10.1557, 29.8348, 11.5383, 28.2962, 14.3229, 0, 0
3524, 1800.00000, 25.6147, 8.67396, 27.557, 13.7114, 24.5955, 15.2262, 0, 0
3525, 0.00000, 24.933, 7.75902, 27.436, 14.4841, 23.584, 16.5866, 0, 0
3525, 1800.00000, 29.6295, 4.05489, 29.081, 20.5371, 21.7799, 11.0022, 0, 0
3526, 0.00000, 28.2751, -0.11942, 29.1842, 22.3868, 18.4966, 13.8759, 0, 0
3526, 1800.00000, 27.7978, 4.46016, 26.8771, 23.1404, 19.3201, 11.2932, 0, 0
3527, 0.00000, 26.1076, 9.63467, 23.2367, 21.2677, 20.3931, 8.08896, 0, 0
3527, 1800.00000, 20.8069, 6.28415, 20.8435, 17.8587, 17.0851, 12.206, 0, 0
3528, 0.00000, 19.0944, -0.28039, 20.0725, 19.1602, 13.6096, 13.3486, 0, 0
3528, 1800.00000, 19.1866, -0.546604, 19.1488, 22.8238, 12.0514, 11.0181, 0, 0
3529, 0.00000, 20.6713, 0.774051, 20.3066, 23.9672, 12.9478, 10.8902, 0, 0
3529, 1800.00000, 16.2891, -3.7175, 17.5168, 24.1785, 9.4256, 17.4837, 0, 0
3530, 0.00000, 11.7841, -0.0332013, 12.7424, 23.0539, 7.81931, 18.2203, 0, 0
3530, 1800.00000, 11.734, 6.99824, 11.0946, 22.1342, 8.73291, 10.6998, 0, 0
3531, 0.00000, 11.0072, 12.3094, 9.39338, 21.0575, 8.94417, 7.32303, 0, 0
3531, 1800.00000, 13.2289, 15.3679, 9.52738, 21.0387, 10.9027, 0.614082, 0, 0
3532, 0.00000, 12.16, 14.2136, 9.29598, 21.0976, 9.93215, 2.70457, 0, 0
3532, 1800.00000, 8.22643, 6.85993, 8.7512, 21.2293, 6.60148, 18.2598, 0, 0
3533, 0.00000, 9.47701, 8.35558, 10.0099, 20.9034, 7.85656, 18.2027, 0, 0
3533, 1800.00000, 11.8883, 10.3229, 12.4646, 20.3872, 10.2935, 18.2771, 0, 0
3534, 0.00000, 10.8791, 9.56785, 11.511, 20.5985, 9.29795, 18.6425, 0, 0
3534, 1800.00000, 11.2952, 9.94144, 12.5624, 21.315, 9.89069, 22.3491, 0, 0
3535, 0.00000, 9.61044, 10.143, 12.0438, 23.1541, 8.91622, 31.1629, 0, 0
3535, 1800.00000, 6.35108, 9.4669, 10.3238, 26.5014, 7.13815, 49.1988, 0, 0
3536, 0.00000, 1.71413, 5.56991, 7.44504, 34.8611, 6.03516, 86.5441, 0, 0
3536, 1800.00000, 2.70291, -170.848, 5.57731, 30.8822, 7.87777, 103.164, 0, 0
3537, 0.00000, 7.84453, -174.492, 2.46405, 76.3911, 10.2705, 128.111, 0, 0
3537, 1800.00000, 12.5129, -175.689, 3.4322, 142.604, 13.6218, 138.593, 0, 0
3538, 0.00000, 17.637, -174.384, 6.81587, 165.7, 17.7465, 147.826, 0, 0
3538, 1800.00000, 20.4546, -175.101, 8.79565, 169.191, 20.1553, 149.904, 0, 0
3539, 0.00000, 23.7333, -176.818, 11.5603, 174.026, 22.3767, 152.029, 0, 0
3539, 1800.00000, 24.6146, -178.033, 13.8657, 170.456, 24.0975, 155.021, 0, 0
3540, 0.00000, 25.8036, 179.467, 15.6256, 173.497, 24.0964, 155.756, 0, 0
3540, 1800.00000, 26.2942, 178.699, 16.209, 173.97, 24.2741, 155.813, 0, 0
3541, 0.00000, 26.6734, -179.95, 16.0739, 172.694, 25.2708, 155.972, 0, 0
3541, 1800.00000, 26.4813, 179.086, 16.0912, 172.911, 24.7972, 155.472, 0, 0
3542, 0.00000, 25.9974, 177.589, 16.8536, 174.897, 23.6014, 156.939, 0, 0
3542, 1800.00000, 22.7523, 179.364, 13.9205, 169.266, 22.251, 155.378, 0, 0
3543, 0.00000, 18.135, 179.333, 8.47091, 160.106, 18.5124, 146.035, 0, 0
3543, 1800.00000, 13.8993, -174.066, 5.33985, 134.567, 16.5966, 143.376, 0, 0
3544, 0.00000, 8.73991, -163.015, 4.89081, 44.9763, 13.1393, 125.626, 0, 0
3544, 1800.00000, 3.65601, -58.5932, 12.831, 25.6153, 9.61618, 94.6255, 0, 0
3545, 0.00000, 13.1203, -0.190003, 19.3467, 16.8781, 13.2167, 34.3875, 0, 0
3545, 1800.00000, 12.9712, 13.3662, 18.7676, 14.0803, 16.4801, 31.5353, 0, 0
3546, 0.00000, 15.9779, 22.2284, 17.7893, 15.0239, 18.7441, 23.2385, 0, 0
3546, 1800.00000, 23.8159, 21.5148, 23.2954, 10.4013, 27.3949, 15.0525, 0, 0
3547, 0.00000, 24.228, 20.4605, 19.881, 11.7345, 25.1592, 7.87281, 0, 0
3547, 1800.00000, 26.6437, 19.7904, 20.7798, 11.023, 27.2243, 5.13748, 0, 0
3548, 0.00000, 28.1763, 19.5263, 22.1806, 11.0387, 28.7765, 5.33394, 0, 0
3548, 1800.00000, 27.5782, 14.9093, 25.0825, 14.4986, 26.5865, 10.0433, 0, 0
3549, 0.00000, 26.099, 16.5811, 22.8154, 15.6988, 24.95, 9.61416, 0, 0
3549, 1800.00000, 28.3431, 12.4897, 24.7901, 17.5881, 24.7057, 7.7077, 0, 0
3550, 0.00000, 25.129, 14.0856, 21.2749, 16.5904, 22.5806, 6.72515, 0, 0
3550, 1800.00000, 23.9259, 11.8583, 21.0184, 20.6558, 19.6049, 8.57868, 0, 0
3551, 0.00000, 23.3716, 8.40794, 20.6414, 22.4792, 17.3637, 7.13857, 0, 0
3551, 1800.00000, 19.9106, 5.58196, 18.516, 22.9222, 14.0432, 8.97235, 0, 0
3552, 0.00000, 20.4697, 0.957738, 19.7099, 24.0676, 12.7394, 9.31759, 0, 0
3552, 1800.00000, 22.6666, 3.98414, 20.3032, 23.8716, 14.911, 5.40055, 0, 0
3553, 0.00000, 17.4287, 13.446, 13.9818, 21.2222, 14.1723, 4.71786, 0, 0
3553, 1800.00000, 17.3474, 16.0093, 13.615, 20.3279, 14.8372, 5.30896, 0, 0
3554, 0.00000, 12.0514, 12.8183, 10.3571, 20.8819, 9.93177, 8.02973, 0, 0
3554, 1800.00000, 11.0573, 11.6891, 9.90725, 20.9886, 9.03758, 9.73991, 0, 0
3555, 0.00000, 9.35209, 8.11719, 9.88912, 20.9693, 7.71143, 18.2159, 0, 0
3555, 1800.00000, 9.89853, 8.65738, 10.4494, 20.8352, 8.2633, 18.2531, 0, 0
3556, 0.00000, 8.42939, 15.9276, 8.56105, 18.8629, 8.11648, 18.2142, 0, 0
3556, 1800.00000, 7.08691, 18.2104, 7.08698, 18.214, 7.08655, 18.2127, 0, 0
3557, 0.00000, 7.5089, 18.2521, 7.50197, 18.2406, 7.50674, 18.2005, 0, 0
3557, 1800.00000, 9.49888, 18.2154, 9.49887, 18.2154, 9.49888, 18.2154, 0, 0
3558, 0.00000, 9.31462, 18.2856, 9.36739, 18.2224, 9.35, 18.534, 0, 0
3558, 1800.00000, 8.89772, 18.3553, 9.30963, 19.1892, 8.99559, 21.0562, 0, 0
3559, 0.00000, 9.39499, 19.3751, 11.2731, 20.9473, 10.2187, 29.3987, 0, 0
3559, 1800.00000, 5.44447, 25.251, 8.88198, 25.0275, 7.7769, 47.6288, 0, 0
3560, 0.00000, 1.29701, 88.683, 5.56381, 37.1209, 6.15884, 85.8418, 0, 0
3560, 1800.00000, 3.60636, 161.34, 3.89003, 60.519, 7.39011, 111.306, 0, 0
3561, 0.00000, 9.54735, 176.465, 4.16389, 141.827, 10.7156, 139.249, 0, 0
3561, 1800.00000, 13.2627, -178.934, 4.73017, 152.551, 13.9566, 140.865, 0, 0
3562, 0.00000, 16.5634, -176.664, 7.86276, 159.273, 17.5735, 149.757, 0, 0
3562, 1800.00000, 16.0653, -179.083, 9.17204, 162.38, 16.8329, 153.188, 0, 0
3563, 0.00000, 20.7959, 179.437, 11.8684, 172.095, 19.5607, 153.465, 0, 0
3563, 1800.00000, 17.4343, -179.738, 9.12473, 170.785, 16.5927, 151.245, 0, 0
3564, 0.00000, 16.9088, -179.714, 9.08365, 166.418, 16.8144, 151.537, 0, 0
3564, 1800.00000, 21.8325, 178.55, 12.6664, 172.965, 20.196, 153.351, 0, 0
3565, 0.00000, 23.0878, 179.151, 13.7467, 175.034, 21.077, 155.052, 0, 0
3565, 1800.00000, 23.7807, 177.898, 13.0617, 178.611, 20.4476, 151.17, 0, 0
3566, 0.00000, 18.004, 177.494, 8.05297, 169.8, 16.6888, 143.987, 0, 0
3566, 1800.00000, 9.51269, 166.428, 3.71093, 147.737, 9.50481, 128.925, 0, 0
3567, 0.00000, 4.34201, 128.011, 3.30536, 57.0291, 6.96978, 88.9838, 0, 0
3567, 1800.00000, 3.68654, 122.411, 3.24325, 47.1445, 6.40913, 83.2703, 0, 0
3568, 0.00000, 5.93912, 60.6645, 4.92211, 34.1487, 7.47893, 41.7146, 0, 0
3568, 1800.00000, 6.12894, 59.3291, 4.60971, 27.4885, 7.78564, 35.5959, 0, 0
3569, 0.00000, 7.57803, 32.424, 7.63409, 29.5299, 7.93624, 31.321, 0, 0
3569, 1800.00000, 14.6468, 30.4059, 10.3762, 21.0656, 14.6645, 11.8564, 0, 0
3570, 0.00000, 25.0065, 21.0344, 16.8495, 13.4311, 24.265, 0.977184, 0, 0
3570, 1800.00000, 36.9205, 17.8087, 25.7398, 15.0896, 34.0069, 0.104362, 0, 0
3571, 0.00000, 31.623, 21.0041, 22.5026, 9.15827, 32.6201, 1.94948, 0, 0
3571, 1800.00000, 33.1652, 19.2496, 24.912, 9.01219, 34.1018, 2.67147, 0, 0
3572, 0.00000, 31.6574, 16.784, 26.063, 11.5839, 31.4644, 5.54386, 0, 0
3572, 1800.00000, 33.3959, 14.8563, 27.8098, 13.0999, 31.789, 5.28484, 0, 0
3573, 0.00000, 32.8011, 15.1601, 26.9113, 12.3756, 31.5212, 4.56822, 0, 0
3573, 1800.00000, 32.0728, 17.3281, 24.8684, 12.3828, 31.1853, 3.58699, 0, 0
3574, 0.00000, 30.1367, 15.4302, 26.9986, 9.89896, 31.039, 7.76831, 0, 0
3574, 1800.00000, 32.0606, 17.6361, 27.1649, 9.42811, 33.462, 6.54437, 0, 0
3575, 0.00000, 32.9063, 17.791, 25.5363, 10.6, 32.9307, 3.41745, 0, 0
3575, 1800.00000, 25.7131, 18.0697, 18.4572, 15.2544, 23.8497, 1.58609, 0, 0
3576, 0.00000, 20.2512, 22.151, 13.4409, 11.8768, 20.1835, 0.965426, 0, 0
3576, 1800.00000, 17.639, 23.1243, 12.5746, 10.6732, 18.3216, 3.98827, 0, 0
3577, 0.00000, 18.267, 22.9754, 13.1934, 11.0363, 18.9343, 4.45482, 0, 0
3577, 1800.00000, 17.6121, 23.123, 12.5564, 10.6556, 18.2973, 3.98538, 0, 0
3578, 0.00000, 15.9268, 23.5289, 10.9536, 9.57755, 16.6533, 2.72552, 0, 0
3578, 1800.00000, 12.5161, 22.6609, 9.76658, 8.54542, 13.6076, 6.30635, 0, 0
3579, 0.00000, 12.7614, 22.5848, 10.0078, 8.77421, 13.8505, 6.51482, 0, 0
3579, 1800.00000, 12.1573, 22.7626, 9.42885, 8.20378, 13.2553, 6.03919, 0, 0
3580, 0.00000, 12.2615, 22.7408, 9.51715, 8.2984, 13.3553, 6.08466, 0, 0
3580, 1800.00000, 10.7089, 23.3174, 8.00326, 6.44739, 11.8248, 4.54052, 0, 0
3581, 0.00000, 10.7589, 21.5218, 9.57284, 8.35356, 12.1551, 10.4319, 0, 0
3581, 1800.00000, 11.326, 20.6697, 10.7816, 9.44411, 12.8804, 13.0776, 0, 0
3582, 0.00000, 12.0027, 20.4961, 11.4794, 9.98788, 13.5601, 13.4264, 0, 0
3582, 1800.00000, 10.5123, 21.2521, 10.3129, 9.79041, 12.1617, 14.7499, 0, 0
3583, 0.00000, 10.0262, 22.5712, 9.35246, 21.7224, 9.83096, 18.7564, 0, 0
3583, 1800.00000, 6.71296, 29.0764, 7.43488, 26.7792, 7.34368, 32.7552, 0, 0
3584, 0.00000, 2.84475, 58.9406, 4.76451, 38.3329, 5.13442, 65.2081, 0, 0
3584, 1800.00000, 3.25134, 135.756, 2.80921, 69.9376, 5.39838, 100.713, 0, 0
3585, 0.00000, 4.88982, 152.865, 3.2352, 99.5784, 6.84569, 118.591, 0, 0
3585, 1800.00000, 7.93381, 162.207, 4.41825, 139.277, 8.59027, 132.891, 0, 0
3586, 0.00000, 14.074, 176.64, 7.68438, 160.477, 14.3244, 148.021, 0, 0
3586, 1800.00000, 17.0358, 177.274, 9.71576, 165.54, 16.7491, 150.685, 0, 0
3587, 0.00000, 20.4361, 176.652, 11.8644, 170.88, 18.9446, 151.454, 0, 0
3587, 1800.00000, 23.723, 176.224, 15.1147, 174.855, 21.1414, 155.057, 0, 0
3588, 0.00000, 23.9655, 174.772, 14.9984, 173.253, 21.3494, 152.87, 0, 0
3588, 1800.00000, 24.6042, 174.839, 15.4369, 174.267, 21.6728, 153.144, 0, 0
3589, 0.00000, 26.123, 175.259, 16.4296, 177.029, 22.3511, 153.892, 0, 0
3589, 1800.00000, 25.6555, 174.771, 14.9282, 176.748, 21.7842, 150.266, 0, 0
3590, 0.00000, 25.0718, 174.871, 15.8567, 176.679, 21.4527, 153.741, 0, 0
3590, 1800.00000, 22.0696, 172.985, 14.0649, 173.313, 19.2588, 152.025, 0, 0
3591, 0.00000, 17.7736, 165.189, 9.67866, 170.023, 14.5874, 138.147, 0, 0
3591, 1800.00000, 14.8036, 160.44, 7.41685, 158.113, 13.1143, 130.466, 0, 0
3592, 0.00000, 12.8464, 158.353, 6.02864, 153.989, 11.5858, 126.304, 0, 0
3592, 1800.00000, 10.2851, 151.713, 2.30213, 154.811, 9.22819, 103.751, 0, 0
3593, 0.00000, 6.54001, 106.038, 2.33119, 30.8284, 8.35564, 57.3548, 0, 0
3593, 1800.00000, 8.87792, 57.5892, 8.62738, 11.2287, 14.0097, 33.7772, 0, 0
3594, 0.00000, 13.374, 32.1132, 14.3768, 12.4837, 17.7807, 24.7668, 0, 0
3594, 1800.00000, 18.3575, 15.3227, 21.2612, 16.1043, 19.7329, 23.0721, 0, 0
3595, 0.00000, 15.6069, 16.5664, 18.8625, 12.7491, 18.4224, 23.2874, 0, 0
3595, 1800.00000, 12.677, 19.9562, 13.6636, 11.9504, 14.751, 19.1263, 0, 0
3596, 0.00000, 15.4947, 20.1115, 14.8952, 11.8552, 17.0566, 14.3056, 0, 0
3596, 1800.00000, 16.5156, 19.999, 15.8243, 12.5335, 17.9676, 14.4221, 0, 0
3597, 0.00000, 16.8683, 19.9689, 14.6491, 18.2175, 16.2883, 12.369, 0, 0
3597, 1800.00000, 17.2425, 19.9063, 15.0164, 18.2506, 16.6441, 12.4749, 0, 0
3598, 0.00000, 15.8885, 18.54, 15.5054, 18.2269, 15.7751, 17.179, 0, 0
3598, 1800.00000, 16.3, 18.2285, 16.2991, 18.2274, 16.2999, 18.2251, 0, 0
3599, 0.00000, 14.97, 18.2258, 14.97, 18.2258, 14.97, 18.2258, 0, 0
3599, 1800.00000, 11.7308, 18.246, 11.7286, 18.2124, 11.7356, 18.22, 0, 0
3600, 0.00000, 10.569, 18.218, 10.569, 18.2179, 10.569, 18.218, 0, 0
3600, 1800.00000, 11.4524, 18.2174, 11.4524, 18.2174, 11.4524, 18.2174, 0, 0
3601, 0.00000, 12.9958, 16.7669, 13.1389, 18.63, 12.6984, 18.2649, 0, 0
3601, 1800.00000, 10.5761, 14.2669, 10.8514, 19.321, 9.8884, 18.2146, 0, 0
3602, 0.00000, 9.78229, 18.204, 9.78928, 18.2183, 9.78367, 18.2466, 0, 0
3602, 1800.00000, 7.9336, 18.2127, 7.92884, 18.2506, 7.92668, 18.2019, 0, 0
3603, 0.00000, 7.69218, 18.2122, 7.69218, 18.2122, 7.69218, 18.2122, 0, 0
3603, 1800.00000, 7.85176, 18.2122, 7.85097, 18.2186, 7.85061, 18.2104, 0, 0
3604, 0.00000, 7.53935, 18.2009, 7.54628, 18.2123, 7.54151, 18.2522, 0, 0
3604, 1800.00000, 7.51334, 18.2113, 7.51335, 18.2113, 7.51335, 18.2114, 0, 0
3605, 0.00000, 8.17449, 18.2101, 8.17449, 18.2101, 8.17449, 18.2101, 0, 0
3605, 1800.00000, 8.41984, 18.2116, 8.41506, 18.2474, 8.41291, 18.2013, 0, 0
3606, 0.00000, 8.83865, 18.1549, 8.89586, 18.2427, 8.85559, 18.5197, 0, 0
3606, 1800.00000, 7.98072, 19.4946, 8.2722, 18.9881, 8.19226, 21.0031, 0, 0
3607, 0.00000, 7.66718, 21.9964, 8.23628, 20.3812, 8.15929, 24.624, 0, 0
3607, 1800.00000, 6.52271, 25.266, 7.48839, 23.1218, 7.27793, 30.7214, 0, 0
3608, 0.00000, 2.92097, 53.9397, 4.40747, 32.1637, 4.92627, 56.2396, 0, 0
3608, 1800.00000, 2.54599, 91.6521, 3.49785, 41.7948, 4.97582, 73.0356, 0, 0
3609, 0.00000, 2.67088, 138.104, 3.27892, 45.1446, 5.78547, 93.0371, 0, 0
3609, 1800.00000, 2.66485, 67.4944, 4.67622, 35.0723, 5.47829, 66.0049, 0, 0
3610, 0.00000, 2.74834, 78.1752, 4.52898, 36.4598, 5.75391, 68.5851, 0, 0
3610, 1800.00000, 4.79769, 155.569, 2.42381, 89.7225, 6.51852, 113.109, 0, 0
3611, 0.00000, 9.87266, 167.684, 4.14551, 151.343, 9.75935, 132.049, 0, 0
3611, 1800.00000, 8.30325, 170.915, 3.32958, 122.754, 9.85834, 129.631, 0, 0
3612, 0.00000, 4.51659, 116.538, 3.41364, 59.036, 6.8022, 82.9614, 0, 0
3612, 1800.00000, 5.04795, 122.784, 3.97334, 47.8356, 8.34058, 82.4803, 0, 0
3613, 0.00000, 4.30845, 128.3, 4.9798, 32.5912, 9.07829, 81.3403, 0, 0
3613, 1800.00000, 4.72298, 86.4527, 5.2073, 27.9962, 8.53334, 58.8843, 0, 0
3614, 0.00000, 5.03548, 59.2538, 5.86121, 38.1365, 7.11186, 53.7547, 0, 0
3614, 1800.00000, 4.22599, 61.9013, 6.00361, 54.4894, 5.86574, 72.8043, 0, 0
3615, 0.00000, 9.13116, 34.1336, 9.20039, 31.6157, 9.51226, 33.23, 0, 0
3615, 1800.00000, 11.3004, 27.3518, 9.71586, 33.9093, 9.5572, 22.1122, 0, 0
3616, 0.00000, 13.4401, 16.5888, 14.7297, 24.2604, 12.4753, 25.7609, 0, 0
3616, 1800.00000, 11.5402, 15.1225, 14.5306, 23.8916, 11.5883, 32.981, 0, 0
3617, 0.00000, 10.4645, 16.9798, 12.7097, 29.5293, 9.54829, 35.7065, 0, 0
3617, 1800.00000, 17.1732, 6.29908, 19.5767, 26.038, 12.8505, 26.3279, 0, 0
3618, 0.00000, 26.1773, 9.39856, 25.4145, 24.0032, 19.9284, 14.7094, 0, 0
3618, 1800.00000, 27.176, 8.70126, 25.485, 23.8699, 20.1518, 11.8681, 0, 0
3619, 0.00000, 26.2867, 12.5154, 22.63, 22.3451, 21.0124, 8.37024, 0, 0
3619, 1800.00000, 23.1545, 11.3437, 22.2598, 21.037, 19.3251, 13.8052, 0, 0
3620, 0.00000, 20.6406, 14.4802, 19.1236, 19.9129, 18.2815, 12.9715, 0, 0
