hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
2681, 1800.00000, 3.65193, 22.9774, 7.75341, 72.2649, 4.22231, 123.018, 0, 0
2682, 0.00000, 11.7761, 13.6325, 11.655, 48.2829, 5.14664, 29.6879, 0, 0
2682, 1800.00000, 11.9811, 16.5315, 11.2704, 32.1618, 8.80659, 20.0736, 0, 0
2683, 0.00000, 22.1841, 13.6194, 18.1333, 33.667, 14.301, 8.22105, 0, 0
2683, 1800.00000, 18.5878, 18.6451, 15.3289, 24.9741, 15.5903, 11.0565, 0, 0
2684, 0.00000, 19.3188, 22.1607, 14.366, 24.4088, 16.8423, 8.3471, 0, 0
2684, 1800.00000, 19.0542, 22.93, 13.3229, 25.8449, 16.2769, 6.35057, 0, 0
2685, 0.00000, 17.992, 20.2161, 13.5695, 26.7084, 14.7529, 7.92641, 0, 0
2685, 1800.00000, 17.2841, 23.6707, 11.7424, 25.8951, 14.8452, 5.68601, 0, 0
2686, 0.00000, 16.0459, 23.3732, 11.2634, 24.9959, 13.963, 6.76979, 0, 0
2686, 1800.00000, 18.1605, 21.6242, 12.0433, 30.6213, 14.1359, 3.11496, 0, 0
2687, 0.00000, 14.5568, 20.5167, 9.96926, 30.9212, 11.1031, 3.67859, 0, 0
2687, 1800.00000, 13.4949, 20.5308, 8.73578, 34.0098, 9.81276, 0.798399, 0, 0
2688, 0.00000, 12.5909, 17.1895, 8.79525, 35.7061, 8.36881, 1.34688, 0, 0
2688, 1800.00000, 8.91811, 20.8945, 8.00502, 18.9329, 8.7468, 14.775, 0, 0
2689, 0.00000, 8.88323, 17.3843, 8.85998, 19.1025, 8.64036, 18.1099, 0, 0
2689, 1800.00000, 8.43021, 14.9792, 8.37232, 21.6883, 7.536, 17.9449, 0, 0
2690, 0.00000, 8.61289, 13.2498, 6.81621, 34.5639, 5.38604, 5.56683, 0, 0
2690, 1800.00000, 7.86206, 12.381, 6.52214, 33.0684, 5.0017, 8.11951, 0, 0
2691, 0.00000, 8.55022, 14.8977, 6.70821, 32.6131, 5.76709, 6.42683, 0, 0
2691, 1800.00000, 7.50252, 13.6365, 6.11551, 32.3345, 4.97624, 7.87181, 0, 0
2692, 0.00000, 8.28315, 14.8636, 6.53676, 32.3407, 5.61666, 6.7612, 0, 0
2692, 1800.00000, 7.08614, 12.6078, 6.08322, 30.8895, 4.78296, 10.4554, 0, 0
2693, 0.00000, 9.07906, 16.7064, 6.60667, 34.0734, 6.15176, 3.40143, 0, 0
2693, 1800.00000, 8.96461, 13.4692, 9.03521, 22.6327, 7.72674, 18.5311, 0, 0
2694, 0.00000, 10.5095, 19.4618, 8.25633, 26.0067, 8.67858, 9.32229, 0, 0
2694, 1800.00000, 12.0737, 17.5842, 8.9642, 31.8488, 8.66638, 5.4093, 0, 0
2695, 0.00000, 16.3616, 21.3004, 12.3998, 29.2581, 13.1159, 9.52165, 0, 0
2695, 1800.00000, 13.8024, 26.1411, 11.7681, 26.5993, 12.8208, 18.4468, 0, 0
2696, 0.00000, 8.93515, 32.8403, 8.63352, 36.1905, 8.3405, 32.6917, 0, 0
2696, 1800.00000, 2.65741, 65.1137, 5.67533, 57.9669, 5.24931, 90.1734, 0, 0
2697, 0.00000, 7.2014, 173.373, 3.59787, 126.551, 8.93038, 136.057, 0, 0
2697, 1800.00000, 11.4194, 171.766, 7.56793, 159.192, 11.6544, 150.041, 0, 0
2698, 0.00000, 16.8381, 178.274, 10.5446, 168.9, 16.4116, 155.224, 0, 0
2698, 1800.00000, 19.2048, 179.765, 12.2115, 169.067, 19.0394, 157.005, 0, 0
2699, 0.00000, 19.7992, 177.925, 12.785, 169.983, 19.1029, 156.244, 0, 0
2699, 1800.00000, 22.9935, -177.934, 13.0515, 172.188, 22.1765, 155.594, 0, 0
2700, 0.00000, 23.4023, -178.019, 14.6374, 169.157, 23.6396, 158.238, 0, 0
2700, 1800.00000, 23.6435, -176.9, 16.6843, 165.719, 25.7744, 162.276, 0, 0
2701, 0.00000, 26.0196, -177.974, 17.8725, 169.673, 26.7128, 161.628, 0, 0
2701, 1800.00000, 24.6592, -179.001, 17.2127, 167.953, 25.6133, 160.995, 0, 0
2702, 0.00000, 25.7144, 179.772, 18.3654, 171.899, 25.3375, 161.934, 0, 0
2702, 1800.00000, 25.4047, -178.768, 18.5199, 171.959, 25.5859, 163.829, 0, 0
2703, 0.00000, 24.1262, 179.237, 17.4392, 174.777, 22.865, 162.7, 0, 0
2703, 1800.00000, 19.405, -179.679, 13.8831, 166.698, 20.4208, 161.029, 0, 0
2704, 0.00000, 17.1746, 178.551, 12.2834, 168.019, 17.4638, 160.083, 0, 0
2704, 1800.00000, 12.843, 174.812, 8.60224, 164.134, 12.8731, 153.896, 0, 0
2705, 0.00000, 3.92256, 144.892, 5.63724, 115.053, 6.85872, 140.181, 0, 0
2705, 1800.00000, 4.27277, 36.9688, 8.18182, 44.6693, 6.51462, 73.4281, 0, 0
2706, 0.00000, 12.0387, 19.6037, 12.653, 34.6795, 9.45294, 30.6028, 0, 0
2706, 1800.00000, 19.4753, 12.2461, 17.7579, 35.0547, 11.9922, 15.8815, 0, 0
2707, 0.00000, 16.5661, 17.8906, 14.7785, 24.0812, 14.2763, 14.5762, 0, 0
2707, 1800.00000, 17.8676, 18.5468, 15.3387, 23.4519, 15.5244, 12.6925, 0, 0
2708, 0.00000, 20.1098, 15.4341, 17.6911, 26.2201, 15.8991, 12.8847, 0, 0
2708, 1800.00000, 18.9894, 19.4853, 17.2137, 20.2563, 17.9594, 14.9353, 0, 0
2709, 0.00000, 19.6013, 18.1434, 16.1961, 25.5605, 16.1537, 10.9556, 0, 0
2709, 1800.00000, 18.1466, 16.8638, 15.2945, 26.3444, 14.5068, 11.3641, 0, 0
2710, 0.00000, 17.1192, 19.1816, 14.1423, 24.2172, 14.6706, 11.3239, 0, 0
2710, 1800.00000, 17.3393, 19.5598, 13.4877, 26.3081, 14.2439, 8.93853, 0, 0
2711, 0.00000, 14.0881, 19.846, 11.3046, 24.5469, 12.0423, 10.3765, 0, 0
2711, 1800.00000, 14.1731, 25.0599, 8.88366, 27.0687, 12.1015, 3.5681, 0, 0
2712, 0.00000, 10.5159, 18.9431, 7.93327, 28.5867, 8.19193, 7.18359, 0, 0
2712, 1800.00000, 11.1527, 16.8317, 10.123, 23.2062, 9.64222, 14.5518, 0, 0
2713, 0.00000, 8.73947, 18.5617, 9.03976, 16.7587, 9.13406, 19.2762, 0, 0
2713, 1800.00000, 8.10944, 19.5282, 9.35441, 12.785, 9.66107, 22.333, 0, 0
2714, 0.00000, 6.83075, 17.2236, 7.82237, 14.9051, 7.62848, 22.452, 0, 0
2714, 1800.00000, 7.31177, 18.9912, 5.63728, 27.4708, 5.82738, 8.23016, 0, 0
2715, 0.00000, 7.1306, 17.2085, 5.55395, 29.5804, 5.32196, 7.66853, 0, 0
2715, 1800.00000, 7.63238, 18.513, 5.91774, 27.9295, 5.99417, 8.23044, 0, 0
2716, 0.00000, 7.32231, 17.7139, 5.79035, 28.1109, 5.67459, 8.72576, 0, 0
2716, 1800.00000, 6.94309, 16.6323, 5.50869, 29.4912, 5.15084, 8.27409, 0, 0
2717, 0.00000, 7.72412, 13.4359, 6.37008, 31.9295, 5.15346, 8.46521, 0, 0
2717, 1800.00000, 8.44107, 16.5619, 8.70149, 18.8262, 8.27939, 19.2747, 0, 0
2718, 0.00000, 10.1305, 20.1936, 7.54116, 27.3499, 8.20045, 7.34031, 0, 0
2718, 1800.00000, 9.91545, 15.7253, 8.09148, 29.9324, 7.20658, 9.34882, 0, 0
2719, 0.00000, 11.4327, 14.0776, 10.995, 29.2927, 8.55526, 18.9868, 0, 0
2719, 1800.00000, 11.1993, 23.7572, 10.3253, 30.5928, 9.6649, 22.5387, 0, 0
2720, 0.00000, 5.88071, 22.7488, 7.63698, 47.1576, 4.45788, 57.0089, 0, 0
2720, 1800.00000, 3.08307, 24.2407, 7.24787, 63.4499, 4.50218, 109.394, 0, 0
2721, 0.00000, 6.48302, 172.28, 4.33569, 125.674, 8.76692, 140.574, 0, 0
2721, 1800.00000, 9.93921, 174.182, 6.97112, 151.64, 11.3724, 151.613, 0, 0
2722, 0.00000, 11.22, 178.863, 8.7522, 145.364, 14.6417, 155.505, 0, 0
2722, 1800.00000, 16.2847, 175.214, 13.0886, 164.121, 17.2688, 161.021, 0, 0
2723, 0.00000, 20.1631, 179.058, 14.859, 166.53, 21.1435, 161.147, 0, 0
2723, 1800.00000, 23.0233, -179.025, 15.3829, 170.766, 22.9397, 160.084, 0, 0
2724, 0.00000, 24.4061, 179.248, 17.1831, 172.696, 23.5902, 161.161, 0, 0
2724, 1800.00000, 26.2764, -178.44, 16.9353, 173.461, 25.3835, 159.786, 0, 0
2725, 0.00000, 25.9219, 179.149, 17.8282, 173.857, 24.5487, 160.406, 0, 0
2725, 1800.00000, 26.7415, -178.433, 17.1733, 174.357, 25.5588, 159.822, 0, 0
2726, 0.00000, 24.3063, -177.662, 16.323, 170.164, 24.7701, 161.183, 0, 0
2726, 1800.00000, 24.1393, -178.446, 17.6346, 172.248, 24.3355, 164.223, 0, 0
2727, 0.00000, 21.4155, 179.686, 14.1784, 174.919, 20.0072, 159.534, 0, 0
2727, 1800.00000, 13.9805, 179.733, 7.06319, 167.987, 13.5383, 149.421, 0, 0
2728, 0.00000, 3.45948, 51.7217, 5.28968, 48.3988, 4.84917, 68.806, 0, 0
2728, 1800.00000, 6.60456, 33.82, 7.56436, 36.0045, 6.90039, 41.9107, 0, 0
2729, 0.00000, 9.24097, 18.9247, 10.2936, 40.2446, 6.54678, 38.3345, 0, 0
2729, 1800.00000, 15.6214, 25.5587, 10.8719, 39.4924, 11.2561, 9.66411, 0, 0
2730, 0.00000, 14.7973, 25.9292, 10.1429, 42.3897, 10.2159, 9.11642, 0, 0
2730, 1800.00000, 13.7563, 25.6911, 11.5994, 26.4162, 12.6802, 17.5446, 0, 0
2731, 0.00000, 15.438, 20.9508, 12.449, 25.3935, 13.2671, 11.6684, 0, 0
2731, 1800.00000, 15.913, 19.7741, 13.4277, 22.5645, 14.2191, 12.3371, 0, 0
2732, 0.00000, 18.1316, 20.021, 14.5874, 24.1974, 15.6385, 10.5493, 0, 0
2732, 1800.00000, 18.1133, 19.6286, 14.1779, 25.9198, 15.0094, 9.2393, 0, 0
2733, 0.00000, 17.1223, 21.7214, 12.4328, 26.0918, 14.4072, 7.16181, 0, 0
2733, 1800.00000, 15.3476, 20.9698, 11.3897, 26.3169, 12.7726, 7.654, 0, 0
2734, 0.00000, 14.6965, 19.6673, 11.2774, 26.7284, 11.9791, 8.38811, 0, 0
2734, 1800.00000, 16.6301, 21.2333, 11.6533, 28.5348, 13.3285, 5.32273, 0, 0
2735, 0.00000, 14.9763, 18.9162, 11.1871, 29.1129, 11.545, 6.68994, 0, 0
2735, 1800.00000, 13.431, 19.0711, 10.2216, 27.9663, 10.6089, 7.67556, 0, 0
2736, 0.00000, 11.3633, 15.403, 8.4897, 34.6423, 7.42327, 3.74736, 0, 0
2736, 1800.00000, 10.358, 13.4344, 9.89372, 24.8452, 8.34413, 16.2409, 0, 0
2737, 0.00000, 10.2386, 18.4115, 9.48709, 20.6178, 9.55557, 15.5656, 0, 0
2737, 1800.00000, 9.21002, 21.5618, 7.23044, 23.0476, 8.21983, 10.17, 0, 0
2738, 0.00000, 8.9675, 18.6283, 6.50832, 31.0721, 6.63513, 5.02056, 0, 0
2738, 1800.00000, 7.5645, 19.303, 5.63704, 28.6266, 5.91347, 6.82879, 0, 0
2739, 0.00000, 8.26479, 18.0045, 6.20761, 30.287, 6.15031, 6.33149, 0, 0
2739, 1800.00000, 7.41079, 19.2076, 5.51612, 28.8277, 5.76412, 6.71054, 0, 0
2740, 0.00000, 7.43635, 20.0831, 5.51813, 27.6277, 5.97928, 7.12621, 0, 0
2740, 1800.00000, 6.7747, 18.4421, 5.28204, 27.7426, 5.33627, 8.44843, 0, 0
2741, 0.00000, 8.08075, 17.5619, 6.08674, 30.7687, 5.91748, 6.14919, 0, 0
2741, 1800.00000, 8.48616, 14.9133, 8.41297, 21.8324, 7.55176, 17.8807, 0, 0
2742, 0.00000, 8.95643, 10.3306, 8.42148, 28.9537, 6.16108, 14.9962, 0, 0
2742, 1800.00000, 8.99724, 17.5299, 6.95072, 30.4155, 6.64595, 7.57627, 0, 0
2743, 0.00000, 10.2437, 22.5121, 7.03606, 36.4314, 7.38178, 5.89461, 0, 0
2743, 1800.00000, 7.71345, 21.5002, 9.06579, 26.7801, 7.80406, 33.001, 0, 0
2744, 0.00000, 3.5824, 40.13, 5.28591, 50.68, 4.01922, 68.0587, 0, 0
2744, 1800.00000, 2.34129, 148.783, 3.96181, 85.3519, 5.60305, 124.956, 0, 0
2745, 0.00000, 6.45348, 168.524, 5.0324, 131.69, 8.64147, 143.853, 0, 0
2745, 1800.00000, 11.3329, 167.611, 8.238, 158.633, 11.3687, 150.164, 0, 0
2746, 0.00000, 15.6464, 176.955, 10.4957, 162.585, 16.3173, 155.223, 0, 0
2746, 1800.00000, 17.0259, 175.464, 12.816, 162.78, 18.0003, 158.281, 0, 0
2747, 0.00000, 19.8146, -179.663, 14.1218, 162.927, 21.6712, 159.83, 0, 0
2747, 1800.00000, 22.426, -178.28, 15.7171, 165.724, 24.0576, 161.057, 0, 0
2748, 0.00000, 22.058, -179.389, 15.2221, 163.629, 23.7989, 159.157, 0, 0
2748, 1800.00000, 23.2183, -177.698, 16.8086, 164.128, 25.7101, 162.09, 0, 0
2749, 0.00000, 22.8449, -178.447, 14.1693, 166.657, 23.5206, 157.108, 0, 0
2749, 1800.00000, 21.1161, -177.198, 11.6385, 165.246, 21.7886, 154.234, 0, 0
2750, 0.00000, 13.135, -178.312, 8.97825, 147.242, 16.4693, 154.622, 0, 0
2750, 1800.00000, 4.22629, 159.667, 4.58587, 107.534, 7.31331, 135.186, 0, 0
2751, 0.00000, 3.89197, 55.7884, 4.10787, 85.3356, 2.11193, 76.2266, 0, 0
2751, 1800.00000, 6.34104, 37.4136, 5.61625, 62.6427, 3.64034, 39.0777, 0, 0
2752, 0.00000, 7.58061, 25.3472, 7.31805, 37.4807, 6.04954, 29.1459, 0, 0
2752, 1800.00000, 9.28385, 29.3325, 7.435, 33.9757, 7.93815, 19.7458, 0, 0
2753, 0.00000, 12.3087, 30.7718, 7.81985, 30.5764, 10.8189, 9.61857, 0, 0
2753, 1800.00000, 11.3513, 26.8199, 9.34263, 35.2827, 9.17878, 19.6822, 0, 0
2754, 0.00000, 13.5852, 13.9978, 13.5501, 33.1418, 9.47413, 23.3944, 0, 0
2754, 1800.00000, 15.808, 15.2262, 13.847, 29.6501, 11.6319, 13.5068, 0, 0
2755, 0.00000, 18.6906, 21.3923, 13.6337, 26.7462, 15.5098, 7.21792, 0, 0
2755, 1800.00000, 19.7814, 15.5854, 16.2984, 29.1109, 14.5979, 9.68954, 0, 0
2756, 0.00000, 16.0789, 19.6357, 12.6883, 25.5588, 13.4261, 9.59195, 0, 0
2756, 1800.00000, 17.2865, 19.7911, 13.2023, 26.7692, 14.0974, 8.24703, 0, 0
2757, 0.00000, 16.6189, 19.1454, 12.3995, 28.8399, 12.9177, 6.78847, 0, 0
2757, 1800.00000, 16.1348, 22.7839, 11.2113, 26.3859, 13.6369, 6.01577, 0, 0
2758, 0.00000, 17.7097, 24.6985, 11.5755, 25.7931, 15.366, 4.88195, 0, 0
2758, 1800.00000, 18.6889, 17.4727, 13.553, 33.0052, 13.1022, 3.9597, 0, 0
2759, 0.00000, 18.2901, 14.1441, 14.0847, 34.8499, 11.5915, 4.52622, 0, 0
2759, 1800.00000, 14.6642, 13.5374, 11.4946, 34.7244, 9.19661, 5.16981, 0, 0
2760, 0.00000, 13.6586, 10.4863, 11.3974, 35.3489, 7.86857, 7.03594, 0, 0
2760, 1800.00000, 12.8935, 9.90281, 12.3355, 28.5792, 8.92, 15.9054, 0, 0
2761, 0.00000, 13.2453, 11.0808, 12.7714, 26.9508, 9.7857, 16.4601, 0, 0
2761, 1800.00000, 12.3734, 10.4553, 11.2387, 30.5621, 8.12826, 12.9863, 0, 0
2762, 0.00000, 10.6309, 10.4087, 8.82051, 35.7866, 6.04311, 6.49285, 0, 0
2762, 1800.00000, 10.7155, 10.0752, 8.9942, 35.5311, 6.08102, 7.1374, 0, 0
2763, 0.00000, 9.5849, 9.87264, 8.23136, 34.4176, 5.57798, 8.79619, 0, 0
2763, 1800.00000, 10.3909, 11.0657, 8.4836, 35.8613, 5.99279, 5.81655, 0, 0
2764, 0.00000, 9.55564, 13.7642, 7.63661, 33.2351, 6.22287, 6.68955, 0, 0
2764, 1800.00000, 7.80349, 14.9596, 6.4915, 29.4547, 5.66064, 9.86896, 0, 0
2765, 0.00000, 8.30596, 15.0442, 6.86885, 29.6054, 6.0102, 9.58628, 0, 0
2765, 1800.00000, 9.09177, 14.1481, 8.3088, 26.0144, 7.13308, 14.3351, 0, 0
2766, 0.00000, 9.03785, 12.2421, 7.55224, 32.8519, 5.76517, 8.51498, 0, 0
2766, 1800.00000, 9.93314, 14.4788, 7.80395, 33.1636, 6.56912, 6.17065, 0, 0
2767, 0.00000, 11.6597, 13.9609, 10.5967, 26.6519, 8.98466, 14.0935, 0, 0
2767, 1800.00000, 12.6876, 22.2669, 8.71084, 28.6748, 10.283, 5.26502, 0, 0
2768, 0.00000, 13.5517, 16.3024, 10.4495, 33.2208, 9.27705, 6.64206, 0, 0
2768, 1800.00000, 12.7899, 19.9019, 9.47883, 32.5769, 9.44185, 7.49999, 0, 0
2769, 0.00000, 16.681, 23.1702, 12.1986, 26.1494, 14.342, 8.70578, 0, 0
2769, 1800.00000, 19.3721, 21.8544, 13.6126, 30.8558, 15.1306, 6.24633, 0, 0
2770, 0.00000, 18.6687, 25.8498, 11.2181, 33.9753, 14.6992, 2.76777, 0, 0
2770, 1800.00000, 17.8154, 28.3721, 10.3935, 32.494, 14.7628, 4.03458, 0, 0
2771, 0.00000, 17.2654, 25.0709, 11.2414, 34.1663, 13.4122, 5.67338, 0, 0
2771, 1800.00000, 14.9709, 26.6149, 9.98594, 33.2853, 12.0589, 8.25339, 0, 0
2772, 0.00000, 16.5292, 23.7385, 12.329, 35.4581, 12.4153, 11.6083, 0, 0
2772, 1800.00000, 13.1833, 24.4521, 11.3465, 29.8458, 11.3719, 18.8945, 0, 0
2773, 0.00000, 14.8044, 18.4163, 13.067, 33.292, 10.8175, 17.3339, 0, 0
2773, 1800.00000, 14.2536, 24.8754, 12.6717, 26.4891, 13.2072, 19.6763, 0, 0
2774, 0.00000, 16.4088, 29.2345, 12.0876, 26.6404, 15.2611, 13.9176, 0, 0
2774, 1800.00000, 16.8287, 29.4944, 11.8493, 25.7144, 15.7341, 11.9957, 0, 0
2775, 0.00000, 15.0752, 31.4583, 11.0275, 19.7166, 15.6454, 13.4637, 0, 0
2775, 1800.00000, 16.2536, 31.1376, 9.89576, 27.1111, 14.8798, 7.85498, 0, 0
2776, 0.00000, 17.7467, 27.5189, 12.7047, 25.374, 16.3048, 11.0671, 0, 0
2776, 1800.00000, 18.6269, 28.8375, 12.1918, 27.0705, 16.763, 8.69172, 0, 0
2777, 0.00000, 19.6279, 30.8634, 12.5672, 23.7103, 18.76, 8.97997, 0, 0
2777, 1800.00000, 22.1562, 26.1458, 14.9131, 27.2638, 19.2926, 7.59383, 0, 0
2778, 0.00000, 25.4057, 26.6876, 15.6957, 26.6646, 22.2273, 4.41052, 0, 0
2778, 1800.00000, 24.1819, 25.6931, 18.7156, 18.3266, 24.2289, 11.1618, 0, 0
2779, 0.00000, 29.1886, 28.0727, 23.2089, 13.9347, 31.9475, 12.3744, 0, 0
2779, 1800.00000, 27.8432, 26.6628, 23.4625, 14.1059, 30.5652, 13.7164, 0, 0
2780, 0.00000, 23.7268, 25.7138, 20.265, 14.852, 25.6604, 13.9465, 0, 0
2780, 1800.00000, 21.8047, 21.9903, 20.3244, 16.5224, 22.8153, 16.1155, 0, 0
2781, 0.00000, 20.7625, 23.6684, 17.5372, 17.6738, 21.0359, 13.2654, 0, 0
2781, 1800.00000, 18.0956, 26.6678, 15.7143, 13.2095, 20.3094, 14.5251, 0, 0
2782, 0.00000, 16.8644, 23.9695, 13.697, 18.5837, 16.7241, 12.0898, 0, 0
2782, 1800.00000, 18.7351, 19.2478, 14.9658, 25.5252, 15.6002, 9.9329, 0, 0
2783, 0.00000, 18.4155, 13.3478, 15.1607, 32.1462, 12.2078, 8.30841, 0, 0
2783, 1800.00000, 15.7874, 14.4754, 11.5162, 37.7034, 9.52464, 0.908024, 0, 0
2784, 0.00000, 13.1859, 11.5599, 10.3611, 37.6197, 7.38897, 3.1559, 0, 0
2784, 1800.00000, 9.51288, 17.8389, 8.57845, 22.2902, 8.47176, 14.4641, 0, 0
2785, 0.00000, 9.36131, 21.0702, 8.51488, 18.304, 9.33758, 15.2445, 0, 0
2785, 1800.00000, 8.69289, 21.9914, 8.98332, 13.5002, 9.94924, 19.1238, 0, 0
2786, 0.00000, 7.9458, 19.1401, 5.56944, 32.057, 5.82282, 3.62285, 0, 0
2786, 1800.00000, 7.58295, 21.288, 5.24905, 29.0295, 6.02855, 4.81343, 0, 0
2787, 0.00000, 7.95595, 19.5398, 5.73339, 29.9241, 6.08923, 5.37909, 0, 0
2787, 1800.00000, 7.73743, 20.3829, 5.315, 30.9826, 5.883, 3.70877, 0, 0
2788, 0.00000, 7.64168, 19.336, 5.57775, 29.6061, 5.86683, 5.85372, 0, 0
2788, 1800.00000, 7.21719, 16.5091, 5.56558, 31.1436, 5.16074, 6.65226, 0, 0
2789, 0.00000, 7.83674, 17.2429, 6.61115, 25.7804, 6.36998, 11.531, 0, 0
2789, 1800.00000, 10.9472, 22.2914, 8.16836, 24.0848, 9.61162, 8.54703, 0, 0
2790, 0.00000, 12.66, 25.4212, 7.38234, 29.8148, 10.4539, 1.07431, 0, 0
2790, 1800.00000, 13.9885, 22.2449, 9.2897, 29.4635, 11.1753, 3.714, 0, 0
2791, 0.00000, 16.9204, 18.8668, 17.153, 17.349, 17.4265, 18.7638, 0, 0
2791, 1800.00000, 14.4083, 22.5002, 10.7269, 26.1932, 12.2999, 9.03505, 0, 0
2792, 0.00000, 15.3563, 23.9638, 12.807, 22.6983, 14.5194, 14.6321, 0, 0
2792, 1800.00000, 12.358, 26.8829, 9.42672, 31.2008, 10.5017, 14.7438, 0, 0
2793, 0.00000, 11.2271, 36.0332, 9.01571, 20.4328, 12.5296, 20.2007, 0, 0
2793, 1800.00000, 9.48875, 33.7263, 8.59674, 26.4712, 10.043, 25.8505, 0, 0
2794, 0.00000, 4.82294, 57.9906, 4.87289, 26.5157, 6.94265, 42.5351, 0, 0
2794, 1800.00000, 1.7816, 94.8943, 4.92365, 58.2045, 5.42735, 99.1907, 0, 0
2795, 0.00000, 3.71021, 150.843, 2.53471, 81.9217, 5.65634, 111.247, 0, 0
2795, 1800.00000, 7.38303, 173.989, 5.25217, 137.033, 9.5629, 147.031, 0, 0
2796, 0.00000, 7.21131, 172.464, 5.12528, 122.063, 10.1974, 140.575, 0, 0
2796, 1800.00000, 10.2248, -176.263, 2.8393, 104.273, 12.5128, 132.222, 0, 0
2797, 0.00000, 10.6349, -178.12, 3.71342, 128.071, 12.5943, 137.532, 0, 0
2797, 1800.00000, 11.1693, 178.357, 5.13255, 143.209, 12.6979, 142.095, 0, 0
2798, 0.00000, 14.6339, 179.093, 8.34511, 161.719, 15.1715, 151.548, 0, 0
2798, 1800.00000, 11.0727, 177.478, 5.47013, 152.4, 11.9168, 144.688, 0, 0
2799, 0.00000, 14.5076, 175.35, 6.37159, 171.556, 13.0084, 141.397, 0, 0
2799, 1800.00000, 10.5387, 175.055, 4.95024, 156.892, 10.6802, 142.023, 0, 0
2800, 0.00000, 5.38804, 168.181, 4.24534, 116.638, 7.98931, 137.807, 0, 0
2800, 1800.00000, 3.07146, 141.365, 3.84901, 79.7015, 6.05391, 114.131, 0, 0
2801, 0.00000, 1.33762, 49.2364, 7.57354, 52.1721, 6.93798, 102.882, 0, 0
2801, 1800.00000, 8.04221, 17.8438, 11.1435, 40.5816, 6.79883, 54.8575, 0, 0
2802, 0.00000, 15.0509, 24.068, 13.6274, 30.2858, 13.0357, 21.589, 0, 0
2802, 1800.00000, 18.7799, 19.6102, 15.1778, 31.3324, 14.2778, 12.1609, 0, 0
2803, 0.00000, 20.5929, 22.8203, 16.9372, 21.1283, 19.5021, 12.699, 0, 0
2803, 1800.00000, 19.3226, 17.8002, 17.2614, 22.7353, 17.0136, 14.1008, 0, 0
2804, 0.00000, 21.7042, 17.5167, 16.8766, 29.2207, 16.3964, 7.78152, 0, 0
2804, 1800.00000, 19.7923, 19.8854, 15.2065, 26.3841, 16.2845, 8.56152, 0, 0
2805, 0.00000, 20.379, 17.5766, 19.3958, 20.6232, 18.9868, 16.4926, 0, 0
2805, 1800.00000, 18.6285, 19.6141, 18.1915, 17.5853, 18.9754, 17.4647, 0, 0
2806, 0.00000, 18.0898, 22.6781, 14.6602, 20.3633, 17.2008, 11.6829, 0, 0
2806, 1800.00000, 21.2054, 16.4927, 16.0621, 32.1435, 14.861, 5.62538, 0, 0
2807, 0.00000, 19.4213, 15.355, 14.7076, 33.9, 12.8676, 4.59502, 0, 0
2807, 1800.00000, 14.4123, 13.6707, 11.5173, 33.349, 9.34559, 6.61316, 0, 0
2808, 0.00000, 11.2974, 15.8496, 8.47398, 33.7074, 7.58398, 4.4517, 0, 0
2808, 1800.00000, 9.96925, 17.3285, 9.39005, 21.2063, 9.12192, 16.0565, 0, 0
2809, 0.00000, 9.80452, 19.6999, 8.98639, 19.5672, 9.44147, 15.3302, 0, 0
2809, 1800.00000, 9.48894, 20.3143, 8.848, 18.3217, 9.45951, 15.9852, 0, 0
2810, 0.00000, 9.93124, 16.6044, 7.17521, 34.6591, 6.64413, 2.8424, 0, 0
2810, 1800.00000, 8.89819, 21.1946, 6.11024, 29.5683, 7.00256, 4.37169, 0, 0
2811, 0.00000, 9.23008, 24.7584, 5.37062, 31.2632, 7.42268, 0.330388, 0, 0
2811, 1800.00000, 8.85563, 23.3789, 5.46583, 31.0028, 7.01642, 1.48757, 0, 0
2812, 0.00000, 8.83294, 21.9795, 5.8133, 30.3426, 6.9358, 3.07875, 0, 0
2812, 1800.00000, 7.4201, 21.1483, 5.12427, 29.3776, 5.85442, 4.59777, 0, 0
2813, 0.00000, 8.82035, 20.0664, 7.34835, 22.675, 7.87123, 11.9257, 0, 0
2813, 1800.00000, 9.23452, 15.9713, 8.45133, 23.8465, 7.80306, 14.7388, 0, 0
2814, 0.00000, 10.8876, 21.4821, 8.44667, 23.6762, 9.58803, 9.69433, 0, 0
2814, 1800.00000, 13.4765, 20.9647, 9.86495, 27.0792, 11.0591, 7.08797, 0, 0
2815, 0.00000, 14.3732, 17.9559, 10.7792, 34.1188, 9.96856, 6.4957, 0, 0
2815, 1800.00000, 11.1636, 21.5552, 13.1529, 19.094, 12.7198, 28.0128, 0, 0
2816, 0.00000, 7.9464, 19.1479, 9.40037, 41.7015, 5.73731, 44.3368, 0, 0
2816, 1800.00000, 5.42809, 5.41854, 10.271, 50.1256, 5.23784, 94.2819, 0, 0
2817, 0.00000, 0.330442, 147.543, 7.33428, 69.1667, 7.58539, 127.529, 0, 0
2817, 1800.00000, 10.6614, 178.714, 7.43297, 143.632, 13.5222, 151.92, 0, 0
2818, 0.00000, 16.4358, 178.353, 10.5409, 164.82, 16.8154, 155.297, 0, 0
2818, 1800.00000, 22.4075, -177.316, 15.3565, 171.592, 22.6788, 162.51, 0, 0
2819, 0.00000, 23.7774, -176.122, 16.5198, 169.115, 25.1221, 163.257, 0, 0
