hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
3420, 0.00000, 12.3763, 16.3368, 10.8017, 25.4511, 10.0608, 12.772, 0, 0
3420, 1800.00000, 12.3542, 17.0756, 10.1327, 27.2986, 9.6787, 10.1701, 0, 0
3421, 0.00000, 11.2533, 19.4814, 9.03641, 24.979, 9.49939, 10.2524, 0, 0
3421, 1800.00000, 12.4331, 18.6248, 10.5112, 23.9482, 10.6767, 12.0827, 0, 0
3422, 0.00000, 13.0441, 17.5795, 10.6576, 26.7812, 10.3953, 10.2107, 0, 0
3422, 1800.00000, 15.1428, 19.9601, 11.2328, 27.8385, 12.113, 7.03525, 0, 0
3423, 0.00000, 17.0097, 15.8717, 12.8076, 33.4403, 11.4863, 4.71769, 0, 0
3423, 1800.00000, 17.003, 12.7272, 14.001, 32.999, 10.913, 7.88337, 0, 0
3424, 0.00000, 15.3869, 15.9732, 12.1548, 30.6634, 11.0249, 7.62449, 0, 0
3424, 1800.00000, 15.8526, 14.7876, 13.0887, 30.0229, 11.318, 9.36191, 0, 0
3425, 0.00000, 13.4553, 19.4036, 9.84253, 29.3838, 10.3837, 6.00846, 0, 0
3425, 1800.00000, 15.6082, 16.3326, 12.5821, 29.1194, 11.6294, 8.9339, 0, 0
3426, 0.00000, 17.3547, 14.4514, 14.2511, 30.7453, 12.1183, 8.8559, 0, 0
3426, 1800.00000, 17.5497, 18.2615, 14.1329, 26.5107, 14.1701, 9.85314, 0, 0
3427, 0.00000, 15.5969, 23.1086, 13.5774, 17.3633, 15.927, 14.1109, 0, 0
3427, 1800.00000, 16.7607, 26.798, 11.4382, 20.4987, 16.0563, 7.51155, 0, 0
3428, 0.00000, 16.0615, 21.9138, 12.9668, 21.4936, 14.8526, 11.3198, 0, 0
3428, 1800.00000, 18.8634, 15.7578, 17.443, 23.6963, 15.9882, 15.1553, 0, 0
3429, 0.00000, 15.913, 21.2287, 12.9284, 22.172, 14.4534, 11.3405, 0, 0
3429, 1800.00000, 16.3218, 22.088, 12.2385, 24.1716, 14.2871, 8.63562, 0, 0
3430, 0.00000, 16.3044, 20.3186, 12.2115, 26.8515, 13.3438, 7.67702, 0, 0
3430, 1800.00000, 18.3719, 13.5123, 15.3479, 31.1304, 12.5178, 9.31733, 0, 0
3431, 0.00000, 18.3185, 9.7346, 16.0976, 33.2216, 10.9929, 10.4461, 0, 0
3431, 1800.00000, 13.6138, 15.0949, 11.1939, 29.8313, 9.80775, 9.30496, 0, 0
3432, 0.00000, 11.9237, 18.7504, 9.08261, 28.4027, 9.30102, 7.52428, 0, 0
3432, 1800.00000, 10.1647, 23.71, 10.1429, 12.7568, 11.7849, 18.1391, 0, 0
3433, 0.00000, 11.7008, 18.5146, 11.1067, 19.6437, 11.2212, 16.4356, 0, 0
3433, 1800.00000, 9.66768, 21.7221, 9.24399, 16.0024, 10.2672, 16.8707, 0, 0
3434, 0.00000, 9.43812, 17.5792, 7.51884, 27.9479, 7.32871, 9.01188, 0, 0
3434, 1800.00000, 8.26908, 20.2107, 6.72738, 23.4402, 7.2582, 11.0517, 0, 0
3435, 0.00000, 8.61268, 20.4587, 6.70563, 24.9259, 7.33445, 9.38647, 0, 0
3435, 1800.00000, 7.62118, 19.3336, 6.36627, 23.5132, 6.64143, 11.8094, 0, 0
3436, 0.00000, 7.81435, 18.0315, 6.38448, 26.1695, 6.34182, 10.4009, 0, 0
3436, 1800.00000, 7.11101, 17.0269, 5.5544, 29.7064, 5.28005, 7.70055, 0, 0
3437, 0.00000, 9.23444, 14.6051, 7.1257, 33.9808, 6.01567, 5.10386, 0, 0
3437, 1800.00000, 9.34244, 12.3431, 7.5472, 34.6398, 5.71771, 6.21416, 0, 0
3438, 0.00000, 10.6208, 14.117, 8.11747, 35.3411, 6.65632, 3.95492, 0, 0
3438, 1800.00000, 11.8312, 14.8966, 11.0559, 24.1999, 9.82503, 15.465, 0, 0
3439, 0.00000, 14.341, 12.0402, 12.0587, 32.7416, 9.13812, 8.80142, 0, 0
3439, 1800.00000, 11.7807, 17.28, 9.01717, 30.3668, 8.66126, 6.80246, 0, 0
3440, 0.00000, 12.1363, 18.6226, 9.18107, 28.9393, 9.35177, 7.11295, 0, 0
3440, 1800.00000, 11.3751, 18.5511, 9.36692, 25.1355, 9.49547, 10.9513, 0, 0
3441, 0.00000, 11.4332, 18.0064, 9.9119, 23.6783, 9.84016, 12.9359, 0, 0
3441, 1800.00000, 14.0916, 20.4725, 10.8914, 25.2333, 11.9278, 9.09339, 0, 0
3442, 0.00000, 16.3988, 16.5432, 13.2224, 28.8331, 12.3321, 9.06483, 0, 0
3442, 1800.00000, 13.8448, 17.7534, 10.756, 28.9329, 10.5526, 7.88315, 0, 0
3443, 0.00000, 13.4717, 15.2053, 10.7136, 31.4336, 9.37549, 7.48217, 0, 0
3443, 1800.00000, 14.2651, 13.128, 11.689, 32.7363, 9.28506, 7.84982, 0, 0
3444, 0.00000, 16.116, 17.2672, 12.0299, 31.7313, 11.5318, 5.42708, 0, 0
3444, 1800.00000, 14.9826, 16.4089, 12.4478, 27.5968, 11.571, 10.4986, 0, 0
3445, 0.00000, 15.7704, 17.3074, 12.0286, 30.5171, 11.5657, 6.63742, 0, 0
3445, 1800.00000, 15.5105, 17.1243, 12.6417, 27.5239, 12.0969, 9.89254, 0, 0
3446, 0.00000, 15.9373, 21.1485, 11.45, 27.5053, 12.9959, 6.36813, 0, 0
3446, 1800.00000, 15.6759, 22.8287, 10.3931, 28.4693, 12.8078, 4.10647, 0, 0
3447, 0.00000, 17.5207, 16.1482, 13.8074, 30.539, 12.6224, 7.61107, 0, 0
3447, 1800.00000, 15.779, 12.9184, 13.0146, 32.6597, 10.2488, 8.13133, 0, 0
3448, 0.00000, 17.1133, 14.52, 13.3865, 33.3614, 11.281, 5.93209, 0, 0
3448, 1800.00000, 17.8748, 18.0488, 13.7032, 29.1781, 13.6106, 7.40668, 0, 0
3449, 0.00000, 19.0549, 16.2159, 15.3188, 29.4356, 14.0777, 8.73081, 0, 0
3449, 1800.00000, 23.1725, 15.1849, 18.1891, 32.1409, 15.8784, 6.69394, 0, 0
3450, 0.00000, 23.4179, 18.8023, 16.6809, 31.7937, 17.1576, 4.18253, 0, 0
3450, 1800.00000, 19.7578, 21.8435, 14.0373, 26.9195, 16.3995, 6.33503, 0, 0
3451, 0.00000, 19.8809, 21.7995, 14.4538, 25.9293, 16.7925, 7.25865, 0, 0
3451, 1800.00000, 20.2593, 24.9875, 13.7812, 23.6649, 18.2406, 6.51338, 0, 0
3452, 0.00000, 18.479, 19.6584, 13.6806, 28.4435, 14.565, 6.75902, 0, 0
3452, 1800.00000, 20.1179, 18.1743, 15.1414, 29.9004, 15.1256, 6.56006, 0, 0
3453, 0.00000, 22.1408, 17.7479, 16.318, 31.6782, 15.9859, 5.12304, 0, 0
3453, 1800.00000, 20.5153, 20.2388, 14.8935, 28.4715, 16.2735, 6.23537, 0, 0
3454, 0.00000, 19.0315, 24.2539, 12.558, 26.1791, 16.3528, 4.9442, 0, 0
3454, 1800.00000, 19.6315, 16.8552, 15.633, 29.0018, 14.7696, 8.60198, 0, 0
3455, 0.00000, 17.3858, 15.7871, 13.7868, 30.7222, 12.406, 7.71586, 0, 0
3455, 1800.00000, 12.9741, 18.9848, 10.1212, 26.9396, 10.4551, 8.76425, 0, 0
3456, 0.00000, 11.6468, 16.6875, 9.80657, 26.5845, 9.23808, 11.241, 0, 0
3456, 1800.00000, 9.2015, 16.8144, 10.2467, 16.0915, 9.87063, 21.6973, 0, 0
3457, 0.00000, 10.0993, 17.0179, 10.378, 18.4516, 10.0188, 19.1271, 0, 0
3457, 1800.00000, 8.87056, 18.4748, 8.51823, 19.2883, 8.59302, 16.8378, 0, 0
3458, 0.00000, 8.81841, 19.0601, 6.79864, 27.3651, 7.04871, 8.26547, 0, 0
3458, 1800.00000, 8.12661, 18.6299, 6.27, 27.9646, 6.38575, 8.05964, 0, 0
3459, 0.00000, 7.70554, 19.5903, 6.20265, 24.7108, 6.54742, 10.3935, 0, 0
3459, 1800.00000, 7.43484, 18.8393, 5.91554, 26.2472, 6.07018, 9.57442, 0, 0
3460, 0.00000, 8.23447, 18.166, 6.56296, 27.1085, 6.5544, 9.33163, 0, 0
3460, 1800.00000, 7.01113, 17.9665, 5.36158, 29.384, 5.30832, 7.22051, 0, 0
3461, 0.00000, 9.82206, 12.4206, 7.862, 35.0895, 5.95877, 5.6058, 0, 0
3461, 1800.00000, 10.0285, 12.8438, 9.63808, 25.2086, 7.95112, 16.4608, 0, 0
3462, 0.00000, 12.1592, 14.4975, 9.82666, 31.5552, 8.33835, 7.94283, 0, 0
3462, 1800.00000, 11.8686, 20.9592, 9.19644, 24.4334, 10.2511, 9.41616, 0, 0
3463, 0.00000, 15.7051, 14.2716, 13.6038, 28.3035, 11.6111, 11.7062, 0, 0
3463, 1800.00000, 12.8811, 19.927, 10.4336, 24.0074, 11.1455, 10.7779, 0, 0
3464, 0.00000, 15.1361, 18.4928, 10.7994, 32.1614, 10.9599, 3.98826, 0, 0
3464, 1800.00000, 12.3191, 15.1584, 10.9945, 25.8669, 9.79841, 13.4607, 0, 0
3465, 0.00000, 14.1015, 13.4813, 12.6538, 27.5963, 10.5175, 13.2675, 0, 0
3465, 1800.00000, 14.1966, 16.106, 11.0757, 31.1272, 10.0924, 7.01698, 0, 0
3466, 0.00000, 13.7605, 18.2623, 11.0125, 26.8, 11.0399, 9.57122, 0, 0
3466, 1800.00000, 13.7414, 21.9406, 9.82662, 26.4389, 11.5119, 6.66386, 0, 0
3467, 0.00000, 12.0564, 22.6347, 8.54074, 25.7436, 10.2895, 6.69518, 0, 0
3467, 1800.00000, 12.0805, 20.9234, 8.81484, 27.1142, 9.89678, 6.89756, 0, 0
3468, 0.00000, 13.3672, 18.8464, 10.2597, 27.9065, 10.5444, 7.94209, 0, 0
3468, 1800.00000, 13.0442, 20.6634, 10.6557, 22.7109, 11.6724, 11.3686, 0, 0
3469, 0.00000, 10.5545, 15.0906, 9.35902, 26.2368, 8.30822, 13.1404, 0, 0
3469, 1800.00000, 11.5088, 14.0637, 11.5481, 22.2059, 10.0827, 18.3435, 0, 0
3470, 0.00000, 11.4607, 15.6859, 10.1495, 25.5863, 9.22859, 13.2443, 0, 0
3470, 1800.00000, 14.7661, 12.1354, 12.9855, 30.2251, 10.0674, 11.6884, 0, 0
3471, 0.00000, 14.147, 13.0556, 12.257, 29.8388, 9.88483, 11.2192, 0, 0
3471, 1800.00000, 13.5538, 16.7588, 11.2758, 27.0531, 10.6416, 10.7071, 0, 0
3472, 0.00000, 13.2251, 23.1249, 10.5951, 20.1687, 12.6411, 11.4157, 0, 0
3472, 1800.00000, 13.7896, 19.0666, 12.2321, 21.5163, 12.6022, 14.0701, 0, 0
3473, 0.00000, 12.8102, 13.0184, 13.3414, 21.7994, 11.3145, 19.8467, 0, 0
3473, 1800.00000, 16.8683, 17.4429, 14.131, 25.853, 13.7174, 11.298, 0, 0
3474, 0.00000, 21.0001, 8.90105, 18.219, 35.0306, 11.7395, 8.90574, 0, 0
3474, 1800.00000, 21.8494, 18.5032, 16.5939, 28.9376, 16.8166, 7.2309, 0, 0
3475, 0.00000, 17.0844, 19.0775, 15.4959, 20.6888, 15.9545, 14.8942, 0, 0
3475, 1800.00000, 16.9272, 14.4834, 16.5018, 22.9311, 14.5443, 17.2083, 0, 0
3476, 0.00000, 19.2779, 14.295, 16.2737, 29.5807, 13.8127, 10.3448, 0, 0
3476, 1800.00000, 20.8375, 20.6449, 15.7217, 26.0572, 17.3786, 8.17376, 0, 0
3477, 0.00000, 19.8185, 20.0835, 15.3989, 25.5779, 16.6057, 9.13523, 0, 0
3477, 1800.00000, 19.9568, 17.085, 15.735, 29.1692, 15.0062, 8.22887, 0, 0
3478, 0.00000, 16.7142, 20.4394, 12.7373, 25.9001, 13.9548, 8.48721, 0, 0
3478, 1800.00000, 18.6545, 16.7168, 14.5756, 30.1487, 13.6669, 7.52229, 0, 0
3479, 0.00000, 16.9596, 11.1084, 15.3555, 29.9567, 11.4611, 13.0252, 0, 0
3479, 1800.00000, 12.7943, 14.9156, 11.2581, 26.799, 9.9078, 12.7241, 0, 0
3480, 0.00000, 11.0215, 12.084, 10.3014, 27.2959, 8.15253, 15.0171, 0, 0
3480, 1800.00000, 9.13154, 18.6175, 10.435, 13.7991, 10.5431, 22.1988, 0, 0
3481, 0.00000, 10.236, 15.5932, 10.6705, 19.3223, 9.86602, 19.6878, 0, 0
3481, 1800.00000, 9.77385, 17.2919, 8.92877, 22.4186, 8.65109, 14.8827, 0, 0
3482, 0.00000, 8.37727, 15.2544, 7.1785, 27.5958, 6.3809, 11.5329, 0, 0
3482, 1800.00000, 8.7419, 14.796, 7.40172, 28.7607, 6.43321, 10.7283, 0, 0
3483, 0.00000, 7.76506, 17.3088, 6.35387, 27.0665, 6.12974, 10.1564, 0, 0
3483, 1800.00000, 7.78746, 19.6935, 6.08677, 25.8399, 6.46449, 9.19788, 0, 0
3484, 0.00000, 8.02871, 17.3806, 6.52708, 27.2699, 6.3138, 9.88307, 0, 0
3484, 1800.00000, 7.42845, 17.9454, 5.54308, 30.6731, 5.48123, 5.93983, 0, 0
3485, 0.00000, 9.11818, 12.8833, 7.44956, 33.2038, 5.83974, 7.4595, 0, 0
3485, 1800.00000, 11.5518, 12.1669, 10.9133, 26.6962, 8.70403, 15.564, 0, 0
3486, 0.00000, 12.1512, 15.4214, 10.5448, 26.8083, 9.45852, 12.2156, 0, 0
3486, 1800.00000, 12.5721, 16.8588, 10.2262, 27.9694, 9.67597, 9.66404, 0, 0
3487, 0.00000, 16.9202, 16.8645, 14.4051, 25.841, 13.6859, 11.8082, 0, 0
3487, 1800.00000, 16.0756, 14.7097, 13.17, 30.5182, 11.3309, 8.87631, 0, 0
3488, 0.00000, 14.6938, 20.1643, 10.9189, 27.4414, 11.8698, 7.23881, 0, 0
3488, 1800.00000, 14.5758, 19.7792, 10.9414, 27.5489, 11.701, 7.4629, 0, 0
3489, 0.00000, 14.4698, 20.7072, 11.8057, 22.6747, 12.9593, 11.3274, 0, 0
3489, 1800.00000, 11.2269, 20.065, 9.32233, 22.8299, 9.98503, 11.804, 0, 0
3490, 0.00000, 9.83066, 18.0723, 8.51692, 23.6241, 8.47569, 12.9253, 0, 0
3490, 1800.00000, 10.4702, 16.7793, 8.62121, 27.4963, 8.13748, 10.2198, 0, 0
3491, 0.00000, 10.6798, 18.5499, 8.14719, 28.643, 8.27043, 7.47437, 0, 0
3491, 1800.00000, 11.4069, 22.9665, 8.67333, 22.322, 10.4109, 9.53463, 0, 0
3492, 0.00000, 12.7216, 19.6376, 9.5986, 27.5273, 10.2008, 7.6125, 0, 0
3492, 1800.00000, 12.8984, 15.0013, 10.3074, 31.4415, 8.94383, 7.61967, 0, 0
3493, 0.00000, 15.1995, 21.4979, 11.3636, 25.169, 12.9904, 8.23374, 0, 0
3493, 1800.00000, 11.1447, 17.6273, 10.4194, 21.1806, 10.2188, 15.8191, 0, 0
3494, 0.00000, 12.6455, 14.091, 10.6872, 29.7682, 8.98953, 10.2979, 0, 0
3494, 1800.00000, 10.2191, 18.3796, 8.63662, 24.2602, 8.69436, 11.9904, 0, 0
3495, 0.00000, 11.2415, 16.9679, 9.88281, 24.3573, 9.44194, 13.2524, 0, 0
3495, 1800.00000, 13.3683, 16.69, 11.5489, 25.432, 10.9046, 12.4111, 0, 0
3496, 0.00000, 12.9065, 14.102, 11.6354, 26.6586, 9.94398, 13.6683, 0, 0
3496, 1800.00000, 12.1752, 15.1428, 11.9676, 21.9322, 10.8147, 17.5601, 0, 0
3497, 0.00000, 14.9811, 19.2059, 13.5437, 20.6625, 14.0053, 14.7951, 0, 0
3497, 1800.00000, 20.6524, 20.6213, 17.0308, 22.3824, 18.6146, 11.7062, 0, 0
3498, 0.00000, 22.7438, 25.3902, 15.4369, 23.0831, 20.7292, 6.65051, 0, 0
3498, 1800.00000, 24.2301, 22.2737, 16.78, 27.3766, 20.0402, 5.53948, 0, 0
3499, 0.00000, 17.2152, 23.5774, 13.4568, 20.4732, 16.3704, 10.7276, 0, 0
3499, 1800.00000, 15.7907, 21.5366, 13.3872, 20.2101, 15.026, 12.9557, 0, 0
3500, 0.00000, 20.5591, 15.0928, 17.5899, 27.876, 15.5259, 11.4008, 0, 0
3500, 1800.00000, 21.4824, 20.2975, 15.5454, 28.522, 17.0367, 6.12552, 0, 0
3501, 0.00000, 19.8972, 18.878, 15.7405, 26.4906, 16.1743, 9.34647, 0, 0
3501, 1800.00000, 18.6568, 19.2855, 14.4899, 26.746, 15.1458, 8.7264, 0, 0
3502, 0.00000, 16.5914, 18.4548, 13.5922, 25.5051, 13.7258, 10.6977, 0, 0
3502, 1800.00000, 20.1486, 13.8655, 17.0458, 30.0133, 14.1919, 10.2506, 0, 0
3503, 0.00000, 19.5942, 11.0386, 16.3692, 34.4675, 11.7003, 7.60585, 0, 0
3503, 1800.00000, 15.074, 12.0244, 12.7302, 32.5151, 9.65786, 9.08258, 0, 0
3504, 0.00000, 11.2475, 12.5662, 10.0141, 29.07, 7.96308, 12.5575, 0, 0
3504, 1800.00000, 9.06217, 16.7615, 9.47102, 18.1464, 9.07876, 19.7066, 0, 0
3505, 0.00000, 10.5633, 15.3588, 11.7573, 17.3568, 10.8711, 21.8752, 0, 0
3505, 1800.00000, 9.84155, 17.6073, 9.73739, 19.1635, 9.55893, 17.8414, 0, 0
3506, 0.00000, 9.68511, 15.8772, 7.60943, 31.0829, 6.86547, 7.24965, 0, 0
3506, 1800.00000, 7.50932, 17.5927, 6.43492, 24.6595, 6.28943, 12.3298, 0, 0
3507, 0.00000, 8.79373, 19.3705, 6.76348, 27.0296, 7.10077, 8.32772, 0, 0
3507, 1800.00000, 7.8818, 19.3068, 6.32198, 25.2466, 6.60396, 10.1287, 0, 0
3508, 0.00000, 7.74355, 18.8178, 6.15078, 26.3531, 6.30658, 9.48962, 0, 0
3508, 1800.00000, 7.24821, 15.4963, 5.86866, 30.0641, 5.22377, 8.68284, 0, 0
3509, 0.00000, 9.92671, 13.1597, 8.05316, 33.2147, 6.39104, 7.20143, 0, 0
3509, 1800.00000, 10.5272, 10.6881, 10.3257, 26.5536, 7.83799, 17.2699, 0, 0
3510, 0.00000, 12.7739, 12.8135, 11.0169, 30.385, 8.76644, 10.8419, 0, 0
3510, 1800.00000, 12.8077, 15.7366, 9.6989, 33.3318, 8.64436, 4.94592, 0, 0
3511, 0.00000, 14.742, 12.6374, 13.5209, 27.5429, 10.8992, 14.1647, 0, 0
3511, 1800.00000, 13.8471, 20.2273, 12.4882, 19.567, 13.3518, 14.8526, 0, 0
3512, 0.00000, 14.0932, 17.9159, 11.1039, 28.0005, 10.9759, 8.66063, 0, 0
3512, 1800.00000, 12.7341, 19.1654, 9.70566, 27.7642, 10.1102, 7.80122, 0, 0
3513, 0.00000, 12.8524, 14.0033, 11.3463, 27.7643, 9.60481, 12.6009, 0, 0
3513, 1800.00000, 12.6822, 14.4282, 10.8216, 28.8755, 9.26246, 10.9851, 0, 0
3514, 0.00000, 11.9164, 18.2964, 9.61338, 26.3966, 9.64858, 9.95116, 0, 0
3514, 1800.00000, 11.7937, 15.6215, 9.15682, 32.1132, 8.14501, 6.3712, 0, 0
3515, 0.00000, 13.5092, 22.8568, 8.87138, 28.8879, 10.9686, 3.72232, 0, 0
3515, 1800.00000, 10.9714, 17.6567, 9.17529, 25.6366, 8.98314, 11.2945, 0, 0
3516, 0.00000, 10.8477, 16.3727, 8.81065, 28.6963, 8.16292, 9.34134, 0, 0
3516, 1800.00000, 9.94461, 17.3656, 8.88333, 23.2333, 8.6202, 14.0061, 0, 0
3517, 0.00000, 11.8016, 17.2057, 10.1251, 25.1029, 9.74892, 12.2675, 0, 0
3517, 1800.00000, 14.2782, 22.4152, 10.9088, 22.9418, 12.8346, 9.49067, 0, 0
3518, 0.00000, 13.2903, 22.0841, 9.81613, 24.8166, 11.4885, 8.04783, 0, 0
3518, 1800.00000, 12.2203, 23.6253, 8.59509, 24.4687, 10.7507, 6.98088, 0, 0
3519, 0.00000, 12.539, 20.1153, 9.77696, 25.3565, 10.5546, 9.29305, 0, 0
3519, 1800.00000, 12.6241, 18.1709, 10.062, 27.0967, 10.0524, 9.33585, 0, 0
3520, 0.00000, 15.0723, 22.8709, 10.5008, 26.0915, 12.8121, 6.17215, 0, 0
3520, 1800.00000, 13.1897, 17.6969, 11.3793, 24.2642, 11.1657, 12.6534, 0, 0
3521, 0.00000, 11.952, 18.0751, 11.0402, 21.1357, 10.9906, 15.4232, 0, 0
3521, 1800.00000, 16.5175, 13.8281, 15.8769, 24.1815, 13.6152, 16.5695, 0, 0
3522, 0.00000, 19.4589, 10.7269, 17.7031, 30.1407, 13.0003, 13.1827, 0, 0
3522, 1800.00000, 16.5855, 16.5106, 14.3266, 25.6839, 13.426, 12.3594, 0, 0
3523, 0.00000, 17.6671, 15.9528, 15.4247, 25.9132, 14.1471, 12.6801, 0, 0
3523, 1800.00000, 19.7622, 17.209, 15.3803, 29.6387, 14.7379, 7.63545, 0, 0
3524, 0.00000, 22.9775, 14.4134, 18.4217, 32.1151, 15.541, 7.40825, 0, 0
3524, 1800.00000, 20.3903, 20.3489, 15.7564, 25.4477, 17.1707, 9.0316, 0, 0
3525, 0.00000, 20.3166, 20.4024, 15.9606, 24.6805, 17.3925, 9.73874, 0, 0
3525, 1800.00000, 20.2749, 18.3064, 15.7586, 28.1347, 15.8238, 8.23571, 0, 0
3526, 0.00000, 19.8034, 21.7254, 13.5024, 29.0799, 15.8214, 4.47109, 0, 0
3526, 1800.00000, 21.3777, 19.3734, 15.28, 30.6341, 16.1244, 4.843, 0, 0
3527, 0.00000, 20.5132, 14.9587, 16.025, 32.748, 13.8167, 6.2193, 0, 0
3527, 1800.00000, 15.9082, 19.2928, 11.4242, 30.4938, 12.0128, 5.01262, 0, 0
3528, 0.00000, 11.6735, 20.6369, 8.91776, 25.488, 9.84232, 8.68589, 0, 0
3528, 1800.00000, 10.3618, 21.025, 9.36361, 18.5738, 10.262, 15.0234, 0, 0
3529, 0.00000, 11.0779, 16.7797, 11.9494, 17.1041, 11.4813, 20.7196, 0, 0
3529, 1800.00000, 10.3134, 19.5601, 8.76616, 22.5365, 9.20974, 12.5558, 0, 0
3530, 0.00000, 9.4425, 18.214, 7.20951, 29.0909, 7.21549, 7.30236, 0, 0
3530, 1800.00000, 8.91619, 21.1647, 6.70261, 25.4156, 7.56155, 8.2869, 0, 0
3531, 0.00000, 8.53625, 19.6332, 6.54781, 26.7744, 6.9474, 8.34964, 0, 0
3531, 1800.00000, 8.7009, 23.069, 6.22834, 24.5977, 7.60557, 7.34467, 0, 0
3532, 0.00000, 8.17068, 19.4971, 6.59595, 24.7204, 6.93646, 10.4769, 0, 0
3532, 1800.00000, 8.10058, 21.3651, 5.60414, 28.9411, 6.45594, 4.84709, 0, 0
3533, 0.00000, 9.82362, 16.2766, 7.44306, 32.4374, 6.81586, 5.45128, 0, 0
3533, 1800.00000, 11.1497, 17.4354, 10.0842, 22.6436, 9.81752, 14.5105, 0, 0
3534, 0.00000, 11.8143, 14.191, 9.27708, 33.6125, 7.69433, 5.89075, 0, 0
3534, 1800.00000, 12.1293, 18.0285, 10.4576, 23.882, 10.3892, 12.7168, 0, 0
3535, 0.00000, 13.617, 12.0177, 12.4281, 28.5078, 9.71932, 13.7537, 0, 0
3535, 1800.00000, 13.1379, 19.876, 10.9254, 23.0118, 11.6234, 11.8028, 0, 0
3536, 0.00000, 12.8315, 17.0402, 10.7455, 26.3784, 10.2648, 11.126, 0, 0
3536, 1800.00000, 12.3868, 17.8278, 10.2095, 26.0589, 10.0598, 10.7141, 0, 0
3537, 0.00000, 11.4935, 14.3605, 10.5866, 25.4091, 9.18687, 14.737, 0, 0
3537, 1800.00000, 12.9538, 18.1824, 9.88814, 29.1573, 9.8826, 7.27216, 0, 0
3538, 0.00000, 11.3621, 15.6588, 9.67477, 27.3942, 8.73984, 11.3821, 0, 0
3538, 1800.00000, 11.8054, 19.0365, 9.67096, 24.7223, 9.98705, 10.9141, 0, 0
3539, 0.00000, 12.1054, 17.9602, 10.2012, 24.9161, 10.1078, 11.7332, 0, 0
3539, 1800.00000, 14.6418, 17.6695, 11.1458, 30.0702, 10.8916, 6.78875, 0, 0
3540, 0.00000, 15.3584, 14.9865, 12.0012, 32.6734, 10.3644, 6.25218, 0, 0
3540, 1800.00000, 15.2567, 11.6658, 13.3477, 31.0458, 10.0932, 11.1561, 0, 0
3541, 0.00000, 15.782, 10.9493, 13.5457, 33.0041, 9.77191, 9.49788, 0, 0
3541, 1800.00000, 15.2383, 16.0585, 12.8642, 27.2678, 11.8109, 11.1188, 0, 0
3542, 0.00000, 14.6618, 12.4308, 12.7201, 30.5391, 9.95935, 11.0086, 0, 0
3542, 1800.00000, 14.5938, 14.8773, 12.6537, 27.5171, 11.0903, 11.9852, 0, 0
3543, 0.00000, 15.9797, 18.6915, 13.3578, 24.3249, 13.6078, 11.6362, 0, 0
3543, 1800.00000, 15.8463, 16.7266, 12.3117, 30.4119, 11.5459, 7.22182, 0, 0
3544, 0.00000, 13.9969, 19.1253, 11.399, 24.8681, 11.8121, 10.7047, 0, 0
3544, 1800.00000, 14.8286, 16.4421, 12.3619, 27.3658, 11.5169, 10.6712, 0, 0
3545, 0.00000, 15.8963, 14.0746, 14.0213, 27.7075, 11.9076, 12.5787, 0, 0
3545, 1800.00000, 19.9129, 14.7617, 17.2735, 27.6305, 15.0694, 11.9676, 0, 0
3546, 0.00000, 22.9791, 14.7602, 19.131, 29.5869, 16.5697, 9.80207, 0, 0
3546, 1800.00000, 26.4144, 18.719, 19.0594, 31.1413, 19.5552, 4.78876, 0, 0
3547, 0.00000, 19.4885, 21.0609, 14.766, 25.2381, 16.5761, 8.55582, 0, 0
3547, 1800.00000, 18.0224, 20.6104, 14.6041, 23.0958, 15.985, 11.0389, 0, 0
3548, 0.00000, 19.6013, 19.7093, 15.4564, 25.4713, 16.4079, 9.58883, 0, 0
3548, 1800.00000, 21.6231, 18.5914, 17.5564, 25.7475, 17.8185, 10.3714, 0, 0
3549, 0.00000, 21.2437, 20.7533, 16.7523, 24.0531, 18.4782, 10.0401, 0, 0
3549, 1800.00000, 20.4947, 22.816, 15.0373, 24.0397, 18.0812, 8.16263, 0, 0
3550, 0.00000, 18.1929, 19.7093, 13.9778, 26.6496, 14.8627, 8.47282, 0, 0
3550, 1800.00000, 19.4533, 19.3002, 14.3468, 29.1665, 15.0574, 6.33438, 0, 0
3551, 0.00000, 17.1919, 15.2095, 13.7856, 30.9715, 12.0897, 7.96581, 0, 0
3551, 1800.00000, 14.0164, 19.1776, 10.8253, 27.1296, 11.2741, 8.41382, 0, 0
3552, 0.00000, 12.8461, 17.2738, 10.3226, 27.9682, 9.93572, 9.27491, 0, 0
3552, 1800.00000, 12.8394, 18.015, 11.2145, 23.3561, 11.1393, 13.2392, 0, 0
3553, 0.00000, 10.8562, 17.7326, 10.9299, 18.4431, 10.7761, 18.4289, 0, 0
3553, 1800.00000, 10.8409, 19.1203, 11.7201, 14.9215, 12.0106, 20.5744, 0, 0
3554, 0.00000, 9.15282, 19.6319, 7.59541, 23.4007, 8.0125, 11.642, 0, 0
3554, 1800.00000, 8.77752, 22.1249, 6.7792, 22.9011, 7.8821, 9.77319, 0, 0
3555, 0.00000, 8.89863, 19.223, 7.0785, 25.7348, 7.37268, 9.73973, 0, 0
3555, 1800.00000, 9.41037, 20.2855, 7.48459, 24.2744, 8.1148, 10.1809, 0, 0
